,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,224090.5249216679,59.198453945126126,0.24803992367615038
1,direct_net_infiltation,42449.77391479956,11.21404390906174,0.04698654120060309
2,direct_soil_moisture,2481.585301696323,0.6555654829436609,0.0027468016733138327
3,interception,99200.52006035643,26.206005007031607,0.10980245341924336
4,net_infiltration,506497.959276831,133.80260555876197,0.5606293046306458
5,rainfall,860995.6134263462,227.4509785105456,0.9530134587993969
6,runoff,65410.14508205639,17.279532289630165,0.072400773747442
