,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,0.16466102599414514,0.0,0.0,0.1834020881107949,0.5823317605444676,1.0,0.07942832979768362
1,Vatia,0.1967557815175938,0.019463710850473513,0.0012077969300673666,0.16269351745970895,0.5932522373859175,1.0,0.06593369735472764
2,Tula,0.3819266411265597,0.08358646609193916,0.0036296313254058927,0.1458543681262358,0.5028172982902627,1.0,0.039090603577809774
3,Onenoa,0.31547322597167166,0.04039300342212812,0.0016268914175620246,0.1807214253115514,0.5110156325083787,1.0,0.028617471910568633
4,Afono,0.20249529271437017,0.01835065631877457,0.0009499908174786548,0.12214929172225508,0.6176184974372662,1.0,0.07466118565393785
5,Masefau,0.22283253432913913,0.04252782936751546,0.0009076058221563605,0.14398507875825065,0.6112590854019548,1.0,0.06595019821657516
6,Aoa,0.3083385639383308,0.03857242197212861,0.0013440323315339695,0.15718196900942044,0.5376024793067498,1.0,0.03083322168503508
7,Masausi,0.2592889143856167,0.060593941383558954,0.0006817346579251928,0.17356350809034776,0.5791397278758238,1.0,0.047983894171809864
8,Sailele,0.28031679413755445,0.07737822355650334,0.004271178440159069,0.16537550026392142,0.5834397399376423,1.0,0.034340921832770294
9,Alao,0.35932446894267894,0.08632243335248577,0.0020970851265133925,0.15274935075991367,0.534051270910404,1.0,0.034167633265283895
10,Pago Pago Harbor,0.244168506375213,0.08001981931361708,0.006652777760534743,0.10255776427280794,0.62908384461674,1.0,0.07147686343722807
11,Fagaitua,0.25658326652030305,0.060420807877672775,0.0021009398041942928,0.15746442832196808,0.5935926637955601,1.0,0.04610815415073463
12,Auasi,0.3345055724235732,0.06895034395070357,0.001355369209757947,0.16402858902555234,0.52945691117838,1.0,0.027952682826633983
13,Amouli,0.35576878422075514,0.09305018167151814,0.0023858376423104856,0.14900895497022165,0.5464507897817691,1.0,0.02964403292362603
14,Alega,0.18191681530100307,0.03092546075976651,0.0002814561169531761,0.14916587773395634,0.623733728081637,1.0,0.0754938015313761
15,Laulii - Aumi,0.24169915776154852,0.039005939880395815,0.0022419549101686514,0.12230690627358477,0.6016529449995922,1.0,0.0667511500486055
16,Fagasa,0.18092910605608672,0.023470073269857197,0.0017331035043995338,0.112927339433805,0.6186077067719661,1.0,0.11210162799374919
17,Aasu,0.1628684411879851,0.010134124952252173,0.0003193314849768051,0.131666225468868,0.6225848820572535,1.0,0.09993843007381749
18,Fagaalu,0.1952897725420949,0.03864885088178319,0.0038625138381303127,0.11348473338938296,0.6130727881424258,1.0,0.10065603743392645
19,Aoloau Sisifo,0.16920181175661783,0.0,0.0,0.18105358558827642,0.5841991021080641,1.0,0.07717658240390671
20,Aoloau Sasae,0.15278761840114405,0.0020702458517575704,8.367634769034416e-05,0.14912003777477512,0.6144196616443212,1.0,0.0959554798146907
21,Fagamalo,0.18816842654285212,0.015060756161489079,0.00016675500008777125,0.1762240446112776,0.5946483306989283,1.0,0.060911293646079646
22,Matuu - Faganeanea,0.1750323077119908,0.029930737333549763,0.0027877498402504755,0.13415450194303594,0.6206623018570538,1.0,0.08806481540832156
23,Nuuuli Pala,0.2742150324010451,0.0737508890392946,0.005678677380600563,0.08640924031572779,0.6026092971299456,1.0,0.08354511122493842
24,Maloata,0.15393850674648513,0.013974208343365262,0.0001034781587080472,0.16130330584925132,0.6016247736261597,1.0,0.10431805646246312
25,Fagalii,0.2079557688009911,0.04213592446088366,0.0008428614974095703,0.16299319484083963,0.5856137829417615,1.0,0.09140998974533311
26,Afao - Asili,0.15699913184462783,0.008579221581934991,0.0007239238365549359,0.14306737892206367,0.59912387165846,1.0,0.10863804405030558
27,Leone,0.29906954789451656,0.055533555698509894,0.0016396767263815934,0.08456257547366008,0.5928179248538593,1.0,0.07606329378824625
28,Poloa,0.218553306144294,0.06290122153294656,0.0013438836328483555,0.16769502506532313,0.5949591841465308,1.0,0.08543391781799951
29,Nua - Seetaga,0.19264269507071227,0.01938402575587856,0.000975324136674324,0.15431470112181034,0.5802049249767012,1.0,0.08942174142245535
30,Tafuna Plain,0.48626847402366846,0.09992546879721963,0.007143363445844458,0.025923518766276687,0.5184156429799912,1.0,0.03856551477827608
31,Amanave,0.24089098677435922,0.037224766993563384,0.002444825885025495,0.156676666911143,0.5628198023611568,1.0,0.06540163886207592
32,Fagatele - Larsen,0.34900331272376034,0.022206949176174544,0.0004082445551754944,0.14374145040069117,0.45701986492971447,1.0,0.07594252696311594
