OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,51.790000915500002,51.790000915500002,13.264000001299999,4.872151663130000,27058.560002700000041
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,51.880001068100000,51.880001068100000,16.199989734999999,9.802786126879999,31573.779993500000273
2,Tula,3,651,1627500.000000000000000,0.000000000000000,58.349998474099998,58.349998474099998,22.988525350700002,16.871526568299998,14965.530003300000317
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,53.770000457800002,53.770000457800002,19.815236791600000,10.050727973700001,7113.670008179999968
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,49.540000915500002,49.540000915500002,17.269821851800000,10.861664109399999,23262.450034400000732
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,51.860000610400000,51.860000610400000,17.505814287200000,11.501263419000001,25260.890016400000604
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,50.869998931900000,50.869998931900000,19.195689848400001,10.183311960899999,16834.619997000001604
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,54.319999694800003,54.319999694800003,18.642657984600000,11.323647462100000,11502.519976499999757
8,Sailele,9,263,657500.000000000000000,0.000000000000000,54.650001525900002,54.650001525900002,16.724790926699999,9.954467748780001,4398.620013710000421
9,Alao,10,540,1350000.000000000000000,0.000000000000000,59.369998931900000,59.369998931900000,23.506203681500001,14.276136178100000,12693.349987999999939
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,54.000000000000000,54.000000000000000,21.356515782900001,13.492164937100000,89184.809909400006291
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,59.040000915500002,59.040000915500002,19.869127734999999,12.539887654099999,38724.929955500003416
12,Auasi,13,377,942500.000000000000000,0.000000000000000,50.720001220699999,50.720001220699999,20.166976157200001,10.317334075800000,7602.950011249999989
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,57.650001525900002,57.650001525900002,22.109479046200001,11.762813295999999,17400.160009399998671
14,Alega,15,513,1282500.000000000000000,0.000000000000000,54.830001831099999,54.830001831099999,15.215087709600001,7.331275911390000,7805.339995029999955
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,55.290000915500002,55.290000915500002,19.998439535999999,12.578313478600000,21658.310017499999958
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,46.130001068100000,46.130001068100000,16.419325221000001,9.686440167910000,22872.120032800001354
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,55.319999694800003,55.319999694800003,17.362347163999999,11.246058669600000,58511.109942600000068
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,50.529998779300001,50.529998779300001,18.591009079300001,12.092397141799999,18423.689997599998605
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,58.950000762899997,58.950000762899997,14.864572790800000,4.323796974370000,9394.410003779999897
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,58.049999237100003,58.049999237100003,15.589399239200000,6.925626133240000,32955.989991700000246
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,59.400001525900002,59.400001525900002,16.044870272699999,6.710896981010000,13606.049991300000329
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,53.740001678500001,53.740001678500001,16.871081085299998,9.933351980539999,17478.440004299998691
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,64.819999694800003,64.819999694800003,26.752600226799998,18.116957095099998,188177.789994999999180
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,60.259998321499999,60.259998321499999,16.022441861099999,6.341238259230000,17913.090000699998200
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,61.490001678500001,61.490001678500001,19.954617251700000,11.741966344200000,16422.649998199998663
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,56.680000305199997,56.680000305199997,17.737285070300000,9.537523250440000,19599.700002699999459
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,60.849998474099998,60.849998474099998,31.828873166699999,17.718849213500000,186708.169996000011452
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,60.099998474099998,60.099998474099998,20.883082314399999,12.703787238900000,8875.309983609999108
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,59.709999084499998,59.709999084499998,20.264612280300000,11.948891294199999,25087.590003000001161
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,66.550003051800005,66.550003051800005,45.101287254399999,13.844943453200001,255769.400020000000950
31,Amanave,32,404,1010000.000000000000000,15.739999771100001,60.169998168900001,44.429998397799999,23.694876243600000,13.930654252300000,9572.730002399999648
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,62.549999237100003,62.549999237100003,28.757460325600000,17.004848655699998,36234.400010199999087
