,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,210595.1133354394,55.633343365207,210.59501430808822,0.11860579668648155
1,direct_net_infiltation,65724.88951198803,17.36267897174136,65.72485860641946,0.0370158298511122
2,direct_soil_moisture,2481.585301696323,0.6555654829436609,2.4815841347897636,0.0013976126847935956
3,interception,132606.41983966206,35.03091012192657,132.60635748464205,0.0746830722789542
4,net_infiltration,1022354.9256547515,270.07759923406576,1022.3544449166249,0.5757836377736357
5,rainfall,1709863.8187879885,451.6982347394683,1709.8630147651309,0.9629841701488878
6,runoff,416356.45247794135,109.98973867988052,416.3562566962065,0.23448924321926926
