,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,226824.69793871048,59.92074604330377,0.2139418382631032
1,direct_net_infiltation,45467.194577601265,12.011162119224258,0.04288481491211597
2,direct_soil_moisture,2481.585301696323,0.6555654829436609,0.0023406398248354133
3,interception,105535.59020571553,27.879553490932373,0.09954153306926561
4,net_infiltration,608002.6031476523,160.61729568233454,0.5734701545653925
5,rainfall,1014749.4501899551,268.0684451692479,0.9571151850878841
6,runoff,112406.92800851175,29.6947689026613,0.10602260260982417
