,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4715.033316587622,0.0,0.0,5595.710463371392,19909.84742627058,33949.511402419324,4304.028259561381
1,Vatia,5331.9523288537885,538.2869019256227,33.402739726038625,4813.651429041487,20175.440963729525,33016.98156101664,3345.4479143458925
2,Tula,2173.7267810497697,552.8832044752044,24.008219178050876,1056.9983916653675,4676.9454997889225,7952.59568709857,497.3807154623373
3,Onenoa,991.508135458909,155.50019566802052,6.26301369862805,760.0497654605098,2757.9250399939306,4574.682759417491,215.61990334455842
4,Afono,4055.210924761268,362.94165097850004,18.78904109589594,2579.883221991776,14655.772175367409,23500.347819155137,2638.77815988924
5,Masefau,4440.709838282933,831.4898960530667,17.745205479459415,3038.8455533578167,14651.835137730159,23631.991437760968,2466.447857103334
6,Aoa,2542.2077190574014,359.48481525727624,12.526027397253227,1580.0539773798707,6605.064713476795,10911.356584401146,524.0037403137226
7,Masausi,1888.79790458732,463.89099792170794,5.219178082192564,1442.399885937549,5783.46345041953,9335.249729909385,708.9366139722126
8,Sailele,714.3123764778001,208.01556642556656,11.482191780812524,481.49701267683685,1978.5869383939896,3170.2365350489026,166.93715084021593
9,Alao,1766.0272032077175,515.6095723049812,12.526027397228958,985.7165910831862,4407.855105236942,7058.894921416998,377.89980926520576
10,Pago Pago Harbor,15757.420655124295,4984.449135319369,414.4027397263364,6769.178284815076,45509.83421089905,73373.49314383541,8092.918412995246
11,Fagaitua,5428.85507581017,1561.0196626082227,54.27945205471954,4382.352461365887,20279.224290582202,31098.01881551636,2362.8993835167576
12,Auasi,869.7464466525278,265.5100332192673,5.219178082193346,679.0429049116201,2952.0732440687793,4468.000965431619,176.0428776648844
13,Amouli,2243.905571111497,773.5030868896695,19.83287671226126,1341.114783058694,6373.832498841722,9739.153232610524,442.81072769229763
14,Alega,1173.6191873562186,229.3863622170661,2.0876712328769726,1182.792749359109,5615.889558798989,8746.940711573514,1018.1555188856543
15,Laulii - Aumi,3067.185741869409,599.307791964482,34.446575342551874,2011.2067997515558,11690.795387691953,18143.576392711035,1866.8199629104304
16,Fagasa,4255.881353258074,508.89075011679853,37.57808219187112,2588.087761288734,15284.529998776297,25696.933001101686,4197.696213402825
17,Aasu,9801.478986900733,629.4050546882479,19.832876712343907,8664.039159912812,45324.598581345854,72819.02903834629,10497.906992828297
18,Fagaalu,3179.4763441650457,626.6858648351626,62.63013698623055,1931.7482906543758,11286.782251357154,18960.334663660247,2968.8007180959935
19,Aoloau Sisifo,1396.4415479553652,0.0,0.0,1859.9724297568525,6905.343180496068,11292.318205374126,1318.0042599157282
20,Aoloau Sasae,5201.236328544738,77.47696025803711,3.131506849313885,5902.126677819131,27304.84164744789,44048.21273220931,6413.8114092482665
21,Fagamalo,2104.003776293341,188.55151190131244,2.0876712328728155,2330.516094011952,9029.548640039397,14515.936445417277,1352.7953063210398
22,Matuu - Faganeanea,2415.2633596283717,515.5295440714206,48.01643835611637,2433.701001786838,12779.173203262455,20255.791947445527,2928.099822538612
23,Nuuuli Pala,30387.28307267831,10213.53860219623,660.7479452054058,10666.004550630776,86683.88133590379,137459.0937702487,16194.688560105697
24,Maloata,2756.0896252877783,281.92956972622005,2.0876712328732676,3413.773901970972,14227.093283443308,23217.941543661553,3378.3948487056427
25,Fagalii,2507.1487664676442,574.0121799478344,11.482191780823623,2335.888390235511,9353.527397315414,15407.998299263394,1949.5509086648703
26,Afao - Asili,3080.8895507756847,185.55744257207292,15.657534246574386,3251.2939456951253,15328.294534281102,25037.842786392037,3610.4290909120427
27,Leone,30631.926832868212,6844.529411566889,176.40821917757938,9619.97687617098,79782.18458896264,126600.62719385717,13272.314205959865
28,Poloa,1321.3514900752843,439.7157638773664,9.39452054791476,1238.2847959797432,4948.998610228432,7908.164647651027,906.802616382685
29,Nua - Seetaga,3478.209908100353,435.658721009826,21.920547945242358,3677.5094181146674,16075.783528287116,26024.55451095959,3207.4859044696773
30,Tafuna Plain,39814.17651881713,9320.871220915626,629.4328767121699,2454.852595627695,61645.05182139471,104482.84804128297,6321.014418304314
31,Amanave,1412.0573319559714,254.2940196401355,16.701369862996998,1138.688971558181,4771.064657215069,7850.214496066411,698.8218506025491
32,Fagatele - Larsen,5062.286097380688,397.46477771828876,7.306849315061186,2774.8195170556187,11758.9630875299,21237.065258892977,2106.7821244731203
