,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,0.08253958524450751,0.0,0.0,0.12299278493085535,0.5541924504629417,1.0,0.2812396610382491
1,Vatia,0.09641219177614001,0.00967497762973437,0.0006003689825354827,0.10848029610617892,0.5802512750523576,1.0,0.24502190134794222
2,Tula,0.16533027089002275,0.041256980710511745,0.001791529616933779,0.10669870068054216,0.5948291144213176,1.0,0.17599844103823745
3,Onenoa,0.12954385637738416,0.020169540138492682,0.0008123597892577238,0.13449676755314416,0.614860457226057,1.0,0.16612103323929112
4,Afono,0.10333213559460523,0.009166117705065585,0.0004745185948925404,0.08234800092788053,0.5890676472382266,1.0,0.2534888437219635
5,Masefau,0.11242746429607935,0.020881619910613814,0.000445644183791939,0.09816846713423173,0.5881172834398928,1.0,0.24394444660178838
6,Aoa,0.13975588519459817,0.019550789805735595,0.0006812352520907386,0.11531411039905862,0.6042601155684717,1.0,0.17637606472091527
7,Masausi,0.12097416673403541,0.0294909939780288,0.00033179938839463766,0.1188452325279908,0.6004838958800436,1.0,0.20907708081767712
8,Sailele,0.1352850614739459,0.0389403064430301,0.0021494548425657002,0.12121036355843114,0.6069256054591369,1.0,0.1834693232458848
9,Alao,0.15079840019831184,0.04334895188395399,0.001053103332647965,0.11098860832341681,0.6156613240263837,1.0,0.17221588941749486
10,Pago Pago Harbor,0.1295848360833294,0.040316815767558224,0.0033519047857728,0.06801604428642487,0.582299822213477,1.0,0.23785241587849368
11,Fagaitua,0.10430771861964179,0.029789348239053114,0.0010358290406037262,0.10778103279627249,0.6195938221405574,1.0,0.19941498492933007
12,Auasi,0.11615628426661136,0.03526418928270256,0.0006931944588271124,0.12206923431362017,0.6503876244978704,1.0,0.1389039224733928
13,Amouli,0.1381331978741931,0.04713243152027091,0.0012084912385410596,0.11097850682728111,0.638340760784472,1.0,0.15641703497635803
14,Alega,0.07985345211804544,0.015565187427276575,0.00014166053165581805,0.1034446524311706,0.586248416317824,1.0,0.25589263315769667
15,Laulii - Aumi,0.1009611312668166,0.01960341386220708,0.0011267506974375562,0.08475122843149524,0.5944689458975849,1.0,0.24200163645758352
16,Fagasa,0.0992869680714036,0.011753101245456227,0.0008678856994546848,0.07322251205760694,0.5569926476070653,1.0,0.2955253272765866
17,Aasu,0.08009330019304679,0.00512954568277022,0.00016163462043867387,0.08722055067357715,0.5687006930853098,1.0,0.2974044547144804
18,Fagaalu,0.10046350066105382,0.01961510417326552,0.0019603069580864632,0.07429361932092643,0.537325963158977,1.0,0.3087499791723734
19,Aoloau Sisifo,0.07339240965621446,0.0,0.0,0.12283504550816308,0.5597776434357549,1.0,0.2847419186141449
20,Aoloau Sasae,0.07014088738056808,0.0010437872111758388,4.218837174480274e-05,0.09727797114319409,0.5639205506732768,1.0,0.30392828796395227
21,Fagamalo,0.08624967986963636,0.007708014629876295,8.534431913639582e-05,0.11707576390213122,0.5807914889962844,1.0,0.248931527739813
22,Matuu - Faganeanea,0.07095836904875184,0.015104180155915496,0.001406803826699247,0.08799568111117412,0.5630946414784462,1.0,0.29164893605792475
23,Nuuuli Pala,0.13260291557820048,0.0923077357325042,0.0028527588313134594,0.05705630336285519,0.6389685244563267,1.0,0.24446871530761982
24,Maloata,0.07058175575105959,0.007206236857593065,5.336174350025601e-05,0.10667008092380838,0.5663812798743352,1.0,0.2916230842488586
25,Fagalii,0.09716504612608116,0.02210926036216852,0.00044226024547711106,0.11205112260166639,0.5775307026853461,1.0,0.26555496357413105
26,Afao - Asili,0.07330572396108466,0.004398081238443289,0.0003711147699365104,0.09479829867970031,0.5622959878000767,1.0,0.2865308285154963
27,Leone,0.14517344552632805,0.0581484962024995,0.0008269387111811516,0.05579602587081744,0.6339611214028991,1.0,0.23211303580003184
28,Poloa,0.09987937688878884,0.03299832832736529,0.0007050087783633082,0.11896122229901689,0.5868765953382898,1.0,0.2619945788119359
29,Nua - Seetaga,0.07954729260859847,0.009934782896942706,0.0004998772532619508,0.10641561534409148,0.5648127381733071,1.0,0.2680687386833366
30,Tafuna Plain,0.23036627657388511,0.07299854103588341,0.0035753801173779164,0.01779691409940766,0.6387458580023306,1.0,0.15463441911608264
31,Amanave,0.10772901562289276,0.019225965997595004,0.0012627114454112733,0.11138232970800867,0.5728520657599718,1.0,0.2247152851978142
32,Fagatele - Larsen,0.14250690735234794,0.011106850142678946,0.00020418433256755625,0.10051075868878566,0.5313397491712876,1.0,0.2446781693682957
