,Parameters,RMSE,Slope
171,"[ 0.74906006  0.86613916  0.83802449  0.7801931   0.84271259  1.14716595
  0.92305719  0.88        0.89        0.79513194]",1028.064491795231,0.9392451040793806
172,"[ 0.74906006  0.85613916  0.84802449  0.7801931   0.84271259  1.14716595
  0.92305719  0.88        0.89        0.79513194]",1026.9205472501724,0.9394441574960278
173,"[ 0.74906006  0.85613916  0.83802449  0.7901931   0.84271259  1.14716595
  0.92305719  0.88        0.89        0.79513194]",1028.764278737172,0.9392171096807175
174,"[ 0.74906006  0.85613916  0.83802449  0.7801931   0.85271259  1.14716595
  0.92305719  0.88        0.89        0.79513194]",1027.8024289533769,0.9392974153986786
175,"[ 0.74906006  0.85613916  0.83802449  0.7801931   0.84271259  1.15716595
  0.92305719  0.88        0.89        0.79513194]",1090.9708443111376,0.9243782350598901
176,"[ 0.74906006  0.85613916  0.83802449  0.7801931   0.84271259  1.14716595
  0.93305719  0.88        0.89        0.79513194]",1029.491078798967,0.9390422839126685
177,"[ 0.74906006  0.85613916  0.83802449  0.7801931   0.84271259  1.14716595
  0.92305719  0.89        0.89        0.79513194]",1026.9205472501724,0.9394441574960278
178,"[ 0.74906006  0.85613916  0.83802449  0.7801931   0.84271259  1.14716595
  0.92305719  0.88        0.9         0.79513194]",1026.9205472501724,0.9394441574960278
179,"[ 0.74906006  0.85613916  0.83802449  0.7801931   0.84271259  1.14716595
  0.92305719  0.88        0.89        0.80513194]",1027.2461243871705,0.9394253000097845
180,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.88        0.89        0.79513346]",1026.9205472501724,0.9394441574960278
181,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.88        0.89        0.79513346]",1026.9205472501724,0.9394441574960278
182,"[ 0.75906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.88        0.89        0.79513346]",1031.8748224637684,0.9381822784695649
183,"[ 0.74906616  0.86614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.88        0.89        0.79513346]",1028.064491795231,0.9392451040793806
184,"[ 0.74906616  0.85614447  0.84802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.88        0.89        0.79513346]",1026.9205472501724,0.9394441574960278
185,"[ 0.74906616  0.85614447  0.83802449  0.79020162  0.84271674  1.1471543
  0.92305913  0.88        0.89        0.79513346]",1028.764278737172,0.9392171096807175
186,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.85271674  1.1471543
  0.92305913  0.88        0.89        0.79513346]",1027.8024289533769,0.9392974153986786
187,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1571543
  0.92305913  0.88        0.89        0.79513346]",1090.9708443111376,0.9243782350598901
188,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.93305913  0.88        0.89        0.79513346]",1029.491078798967,0.9390422839126685
189,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.89        0.89        0.79513346]",1026.9205472501724,0.9394441574960278
190,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.88        0.9         0.79513346]",1026.9205472501724,0.9394441574960278
191,"[ 0.74906616  0.85614447  0.83802449  0.78020162  0.84271674  1.1471543
  0.92305913  0.88        0.89        0.80513346]",1027.2461243871705,0.9394253000097845
192,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.88        0.89        0.79513422]",1026.9205472501724,0.9394441574960278
193,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.88        0.89        0.79513422]",1026.9205472501724,0.9394441574960278
194,"[ 0.75906921  0.85614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.88        0.89        0.79513422]",1031.8748224637684,0.9381822784695649
195,"[ 0.74906921  0.86614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.88        0.89        0.79513422]",1028.064491795231,0.9392451040793806
196,"[ 0.74906921  0.85614713  0.84802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.88        0.89        0.79513422]",1026.9205472501724,0.9394441574960278
197,"[ 0.74906921  0.85614713  0.83802449  0.79020588  0.84271882  1.14714847
  0.92306011  0.88        0.89        0.79513422]",1028.764278737172,0.9392171096807175
198,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.85271882  1.14714847
  0.92306011  0.88        0.89        0.79513422]",1027.8024289533769,0.9392974153986786
199,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.84271882  1.15714847
  0.92306011  0.88        0.89        0.79513422]",1090.9708443111376,0.9243782350598901
200,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.93306011  0.88        0.89        0.79513422]",1029.491078798967,0.9390422839126685
201,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.89        0.89        0.79513422]",1026.9205472501724,0.9394441574960278
202,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.88        0.9         0.79513422]",1026.9205472501724,0.9394441574960278
203,"[ 0.74906921  0.85614713  0.83802449  0.78020588  0.84271882  1.14714847
  0.92306011  0.88        0.89        0.80513422]",1027.2461243871705,0.9394253000097845
204,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.88        0.89        0.7951346 ]",1026.9205472501724,0.9394441574960278
205,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.88        0.89        0.7951346 ]",1026.9205472501724,0.9394441574960278
206,"[ 0.75907074  0.85614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.88        0.89        0.7951346 ]",1031.8748224637684,0.9381822784695649
207,"[ 0.74907074  0.86614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.88        0.89        0.7951346 ]",1028.064491795231,0.9392451040793806
208,"[ 0.74907074  0.85614845  0.84802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.88        0.89        0.7951346 ]",1026.9205472501724,0.9394441574960278
209,"[ 0.74907074  0.85614845  0.83802449  0.79020801  0.84271986  1.14714556
  0.92306059  0.88        0.89        0.7951346 ]",1028.764278737172,0.9392171096807175
210,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.85271986  1.14714556
  0.92306059  0.88        0.89        0.7951346 ]",1027.8024289533769,0.9392974153986786
211,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.84271986  1.15714556
  0.92306059  0.88        0.89        0.7951346 ]",1090.9708443111376,0.9243782350598901
212,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.93306059  0.88        0.89        0.7951346 ]",1029.491078798967,0.9390422839126685
213,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.89        0.89        0.7951346 ]",1026.9205472501724,0.9394441574960278
214,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.88        0.9         0.7951346 ]",1026.9205472501724,0.9394441574960278
215,"[ 0.74907074  0.85614845  0.83802449  0.78020801  0.84271986  1.14714556
  0.92306059  0.88        0.89        0.8051346 ]",1027.2461243871705,0.9394253000097845
216,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.88        0.89        0.79513479]",1026.9205472501724,0.9394441574960278
217,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.88        0.89        0.79513479]",1026.9205472501724,0.9394441574960278
218,"[ 0.7590715   0.85614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.88        0.89        0.79513479]",1031.8748224637684,0.9381822784695649
219,"[ 0.7490715   0.86614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.88        0.89        0.79513479]",1028.064491795231,0.9392451040793806
220,"[ 0.7490715   0.85614912  0.84802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.88        0.89        0.79513479]",1026.9205472501724,0.9394441574960278
221,"[ 0.7490715   0.85614912  0.83802449  0.79020908  0.84272038  1.1471441
  0.92306084  0.88        0.89        0.79513479]",1028.764278737172,0.9392171096807175
222,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.85272038  1.1471441
  0.92306084  0.88        0.89        0.79513479]",1027.8024289533769,0.9392974153986786
223,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.84272038  1.1571441
  0.92306084  0.88        0.89        0.79513479]",1090.9708443111376,0.9243782350598901
224,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.93306084  0.88        0.89        0.79513479]",1029.491078798967,0.9390422839126685
225,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.89        0.89        0.79513479]",1026.9205472501724,0.9394441574960278
226,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.88        0.9         0.79513479]",1026.9205472501724,0.9394441574960278
227,"[ 0.7490715   0.85614912  0.83802449  0.78020908  0.84272038  1.1471441
  0.92306084  0.88        0.89        0.80513479]",1027.2461243871705,0.9394253000097845
228,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.88        0.89        0.79513489]",1026.9205472501724,0.9394441574960278
229,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.88        0.89        0.79513489]",1026.9205472501724,0.9394441574960278
230,"[ 0.75907188  0.85614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.88        0.89        0.79513489]",1031.8748224637684,0.9381822784695649
231,"[ 0.74907188  0.86614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.88        0.89        0.79513489]",1028.064491795231,0.9392451040793806
232,"[ 0.74907188  0.85614945  0.84802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.88        0.89        0.79513489]",1026.9205472501724,0.9394441574960278
233,"[ 0.74907188  0.85614945  0.83802449  0.79020961  0.84272064  1.14714338
  0.92306096  0.88        0.89        0.79513489]",1028.764278737172,0.9392171096807175
234,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.85272064  1.14714338
  0.92306096  0.88        0.89        0.79513489]",1027.8024289533769,0.9392974153986786
235,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.84272064  1.15714338
  0.92306096  0.88        0.89        0.79513489]",1090.9708443111376,0.9243782350598901
236,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.93306096  0.88        0.89        0.79513489]",1029.491078798967,0.9390422839126685
237,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.89        0.89        0.79513489]",1026.9205472501724,0.9394441574960278
238,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.88        0.9         0.79513489]",1026.9205472501724,0.9394441574960278
239,"[ 0.74907188  0.85614945  0.83802449  0.78020961  0.84272064  1.14714338
  0.92306096  0.88        0.89        0.80513489]",1027.2461243871705,0.9394253000097845
240,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.88        0.89        0.79513494]",1026.9205472501724,0.9394441574960278
241,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.88        0.89        0.79513494]",1026.9205472501724,0.9394441574960278
242,"[ 0.75907207  0.85614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.88        0.89        0.79513494]",1031.8748224637684,0.9381822784695649
243,"[ 0.74907207  0.86614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.88        0.89        0.79513494]",1028.064491795231,0.9392451040793806
244,"[ 0.74907207  0.85614962  0.84802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.88        0.89        0.79513494]",1026.9205472501724,0.9394441574960278
245,"[ 0.74907207  0.85614962  0.83802449  0.79020988  0.84272077  1.14714301
  0.92306102  0.88        0.89        0.79513494]",1028.764278737172,0.9392171096807175
246,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.85272077  1.14714301
  0.92306102  0.88        0.89        0.79513494]",1027.8024289533769,0.9392974153986786
247,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.84272077  1.15714301
  0.92306102  0.88        0.89        0.79513494]",1090.9708443111376,0.9243782350598901
248,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.93306102  0.88        0.89        0.79513494]",1029.491078798967,0.9390422839126685
249,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.89        0.89        0.79513494]",1026.9205472501724,0.9394441574960278
250,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.88        0.9         0.79513494]",1026.9205472501724,0.9394441574960278
251,"[ 0.74907207  0.85614962  0.83802449  0.78020988  0.84272077  1.14714301
  0.92306102  0.88        0.89        0.80513494]",1027.2461243871705,0.9394253000097845
252,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
253,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
254,"[ 0.75907217  0.8561497   0.83802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
255,"[ 0.74907217  0.8661497   0.83802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
256,"[ 0.74907217  0.8561497   0.84802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
257,"[ 0.74907217  0.8561497   0.83802449  0.79021001  0.84272083  1.14714283
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
258,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.85272083  1.14714283
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
259,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.84272083  1.15714283
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
260,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.84272083  1.14714283
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
261,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
262,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
263,"[ 0.74907217  0.8561497   0.83802449  0.78021001  0.84272083  1.14714283
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
264,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.88        0.89        0.79513495]",1026.9205472501724,0.9394441574960278
265,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.88        0.89        0.79513495]",1026.9205472501724,0.9394441574960278
266,"[ 0.75907212  0.85614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.88        0.89        0.79513495]",1031.8748224637684,0.9381822784695649
267,"[ 0.74907212  0.86614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.88        0.89        0.79513495]",1028.064491795231,0.9392451040793806
268,"[ 0.74907212  0.85614966  0.84802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.88        0.89        0.79513495]",1026.9205472501724,0.9394441574960278
269,"[ 0.74907212  0.85614966  0.83802449  0.79020994  0.8427208   1.14714292
  0.92306104  0.88        0.89        0.79513495]",1028.764278737172,0.9392171096807175
270,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8527208   1.14714292
  0.92306104  0.88        0.89        0.79513495]",1027.8024289533769,0.9392974153986786
271,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8427208   1.15714292
  0.92306104  0.88        0.89        0.79513495]",1090.9708443111376,0.9243782350598901
272,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.93306104  0.88        0.89        0.79513495]",1029.491078798967,0.9390422839126685
273,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.89        0.89        0.79513495]",1026.9205472501724,0.9394441574960278
274,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.88        0.9         0.79513495]",1026.9205472501724,0.9394441574960278
275,"[ 0.74907212  0.85614966  0.83802449  0.78020994  0.8427208   1.14714292
  0.92306104  0.88        0.89        0.80513495]",1027.2461243871705,0.9394253000097845
276,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
277,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
278,"[ 0.75907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
279,"[ 0.74907215  0.86614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
280,"[ 0.74907215  0.85614968  0.84802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
281,"[ 0.74907215  0.85614968  0.83802449  0.79020998  0.84272082  1.14714287
  0.92306104  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
282,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.85272082  1.14714287
  0.92306104  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
283,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.15714287
  0.92306104  0.88        0.89        0.79513496]",1090.9708443111376,0.9243782350598901
284,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.93306104  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
285,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
286,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
287,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714287
  0.92306104  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
288,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
289,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
290,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
291,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
292,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
293,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714285
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
294,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714285
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
295,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714285
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
296,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
297,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
298,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
299,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714285
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
300,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
301,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
302,"[ 0.75907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
303,"[ 0.74907215  0.86614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
304,"[ 0.74907215  0.85614968  0.84802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
305,"[ 0.74907215  0.85614968  0.83802449  0.79020998  0.84272082  1.14714286
  0.92306104  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
306,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.85272082  1.14714286
  0.92306104  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
307,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.15714286
  0.92306104  0.88        0.89        0.79513496]",1090.9708443111376,0.9243782350598901
308,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.93306104  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
309,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
310,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
311,"[ 0.74907215  0.85614968  0.83802449  0.78020998  0.84272082  1.14714286
  0.92306104  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
312,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
313,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
314,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
315,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
316,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
317,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
318,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
319,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1090.9708443111376,0.9243782350598901
320,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
321,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
322,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
323,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
324,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
325,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
326,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
327,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
328,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
329,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
330,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
331,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
332,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
333,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
334,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
335,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
336,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
337,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
338,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
339,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
340,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
