,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4721.785195534455,0.0,0.0,7035.963523728888,31703.305757124705,57206.31114812465,16088.683556547188
1,Vatia,5364.086823264548,538.2869019256227,33.402739726038625,6035.520157845828,32283.45047810735,55637.01773028302,13632.287869603118
2,Tula,2215.5845724100627,552.8832044752044,24.008219178050876,1429.865165352937,7971.281980230171,13400.961363475075,2358.548308385266
3,Onenoa,998.7384380583405,155.50019566802052,6.26301369862805,1036.92367439336,4740.361988953391,7709.654984709107,1280.7358519783281
4,Afono,4091.5398534664473,362.94165097850004,18.78904109589594,3260.651932827232,23324.72605152225,39596.00592712475,10037.145758474866
5,Masefau,4476.774359518977,831.4898960530667,17.745205479459415,3908.9921606916096,23418.373716585567,39819.223777290994,9713.678508464025
6,Aoa,2569.7232219006487,359.48481525727624,12.526027397253227,2120.3067541139194,11110.668068701047,18387.22725932098,3243.066785128174
7,Masausi,1902.9140547384764,463.89099792170794,5.219178082192564,1869.4260884092482,9445.564089946874,15729.920743509465,3288.765910546384
8,Sailele,722.6804630464704,208.01556642556656,11.482191780812524,647.4947101185147,3242.1412446372697,5341.908819590174,980.0763959714326
9,Alao,1793.6557921555645,515.6095723049812,12.526027397228958,1320.142388253337,7322.919198040997,11894.395363589834,2048.4038766239505
10,Pago Pago Harbor,16020.83428140666,4984.449135319369,414.4027397263364,8408.960546038856,71990.89982855492,123632.01409696176,29406.173232886344
11,Fagaitua,5465.926895090815,1561.0196626082227,54.27945205471954,5647.935298921163,32467.918781922817,52401.94079042534,10449.732232990316
12,Auasi,874.5602698254089,265.5100332192673,5.219178082193346,919.0798687539245,4896.87820132401,7529.1687862367135,1045.8310773725134
13,Amouli,2266.9412867374967,773.5030868896695,19.83287671226126,1821.2983043828074,10475.982949064095,16411.270582486246,2567.002284707227
14,Alega,1176.811585303093,229.3863622170661,2.0876712328769726,1524.4784312980682,8639.625587739622,14737.141026332094,3771.12582244444
15,Laulii - Aumi,3086.543654031688,599.307791964482,34.446575342551874,2590.980934982839,18173.868789465203,30571.60330221218,7398.378028267412
16,Fagasa,4298.969148948048,508.89075011679853,37.57808219187112,3170.41930535888,24116.903303277748,43298.42307055227,12795.780648485066
17,Aasu,9827.600942807523,629.4050546882479,19.832876712343907,10702.128192568249,69780.661479419,122701.91038601621,36492.09475077819
18,Fagaalu,3209.7232438842066,626.6858648351626,62.63013698623055,2373.6178337164565,17167.106681983565,31949.14792699936,9864.29875703613
19,Aoloau Sisifo,1396.4833016729929,0.0,0.0,2337.259271304865,10651.239486067188,19027.62572062173,5417.962654361682
20,Aoloau Sasae,5206.33198592836,77.47696025803711,3.131506849313885,7220.630242972063,41858.00479772654,74226.77671127852,22559.617166941443
21,Fagamalo,2109.817939030705,188.55151190131244,2.0876712328728155,2863.8778402399344,14207.175077899585,24461.748057727607,6089.300315196537
22,Matuu - Faganeanea,2421.921300338024,515.5295440714206,48.01643835611637,3003.4316921021973,19219.3102037883,34131.58071141752,9954.439200460105
23,Nuuuli Pala,30713.112876843305,6079.796339380996,660.7479452054058,13215.219875654613,132695.63330744475,231617.17631111006,56623.15353595555
24,Maloata,2761.369688875842,281.92956972622005,2.0876712328732676,4173.25306006596,22158.53207318685,39122.995163440486,11409.16851461569
25,Fagalii,2522.649741689202,574.0121799478344,11.482191780823623,2909.129844082947,14994.154132920303,25962.522967526995,6894.476840934171
26,Afao - Asili,3092.8084150004934,185.55744257207292,15.657534246574386,3999.591846878871,23723.57394236094,42190.54458342643,12088.891695009163
27,Leone,30969.39186773989,4638.560270688214,176.40821917757938,11902.789684374618,127474.73641059395,213326.8364297616,49515.93962132879
28,Poloa,1330.9321632462156,439.7157638773664,9.39452054791476,1585.205293312322,7820.362530513937,13325.395138659587,3491.1812868557363
29,Nua - Seetaga,3488.296837198239,435.658721009826,21.920547945242358,4666.5227974480895,24768.08981888915,43851.86123633301,11755.313130540491
30,Tafuna Plain,40555.158724692716,8014.002902677583,629.4328767121699,3133.0830486367267,107611.60415930545,176046.4219322723,27222.836192961717
31,Amanave,1424.8878011147635,254.2940196401355,16.701369862996998,1473.208698167648,7576.880895320466,13226.592602522307,2972.2175288710996
32,Fagatele - Larsen,5099.688527935784,397.46477771828876,7.306849315061186,3596.833111759175,19014.28691161929,35785.553294808495,8755.943670005325
