SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
Fagatuitui - Vaaogeoge,1.2455797813095852,0.0,0.0,1.4782300245297475,5.259624214292752,8.968510326199919,1.1370037533848494
Vatia,1.408552510617963,0.14220032745549563,0.008824068558907076,1.271631925312748,5.3297865902703565,8.72216205293689,0.8837736664285832
Tula,0.5742377512034799,0.14605626189262372,0.006342299276704057,0.2792293791230235,1.2355180465702393,2.100853107852204,0.13139405836511658
Onenoa,0.2619286871604509,0.041078797690012325,0.0016545128547939695,0.20078386664123382,0.7285665736652768,1.2085030939208377,0.05696074110633869
Afono,1.0712731804160338,0.09587902182229231,0.004963538564385022,0.6815329105200114,3.871644647111159,6.208133884081851,0.6970913040542605
Masefau,1.173111199398879,0.21965634882013074,0.004687786421919753,0.8027779075216412,3.870604592004452,6.242910442096191,0.6515664633067021
Aoa,0.671580097558832,0.0949658226161452,0.00330902570958718,0.41740601931239524,1.7448731554885921,2.88247489161442,0.1384271160861567
Masausi,0.49896752005064154,0.12254701270297344,0.0013787607123289742,0.3810416626678942,1.5278291066242282,2.4661115916496223,0.18728120318626737
Sailele,0.18870132911889342,0.05495188821377477,0.0030332735671208064,0.12719802883286535,0.5226872686894171,0.8374877259369388,0.04410012101176153
Alao,0.46653493832578924,0.1362096119349515,0.003309025709580769,0.2603987232996275,1.1644318988606537,1.8647623891805714,0.09983054841320795
Pago Pago Harbor,4.162669329305496,1.3167518969755885,0.10947360055898575,1.7882273658561683,12.022423923161623,19.38322243079329,2.137922442997781
Fagaitua,1.4341515030869243,0.41237768631053945,0.014339111408199373,1.1576948144239492,5.357203239291682,8.215225826532588,0.6242118559423889
Auasi,0.22976265830509157,0.07014031649560029,0.0013787607123291808,0.17938412227631254,0.7798550930321376,1.1803207510400018,0.04650559907848784
Amouli,0.5927770225316664,0.2043378574698178,0.005239290706831483,0.3542849744701813,1.6837880788840156,2.5728115877651874,0.11697819555592966
Alega,0.310037327962267,0.060597454079606795,0.0005515042849315756,0.3124607261836946,1.4835607765270467,2.3106968216577988,0.2689681797350611
Laulii - Aumi,0.8102645918011255,0.15832033801884116,0.009099820701392616,0.531304522703968,3.088380799157359,4.79302486281526,0.4931615632419743
Fagasa,1.1242846888528921,0.1344346872398549,0.009927077128790977,0.6837003200751675,4.037744858836732,6.788410184767036,1.1089138040870512
Aasu,2.5892763069275406,0.16627119210710387,0.005239290706853315,2.2887965529524874,11.973489856431298,19.236748539118018,2.773253086109437
Fagaalu,0.8399286247907685,0.1655528582852346,0.0165451285479265,0.5103138094387478,2.9816518409055224,5.008789528768456,0.7842740233008548
Aoloau Sisifo,0.3689007566064648,0.0,0.0,0.4913526367137273,1.8241983186780075,2.983114284950094,0.3481798213504578
Aoloau Sasae,1.3740210033843208,0.020467243545286184,0.0008272564273969476,1.5591766087328356,7.213174627689605,11.636304453893198,1.6943493876039333
Fagamalo,0.5558188855909646,0.049810030001993515,0.0005515042849304775,0.6156570975873255,2.3853539233364875,3.8347039626587733,0.3573706416614418
Matuu - Faganeanea,0.6380449522397462,0.1361884707164353,0.012684598553411974,0.6429156610440325,3.3758997434522495,5.3510130703405805,0.7735219863196703
Nuuuli Pala,8.027469343875575,1.6061119585669568,0.1745511061808025,2.8176597541492336,21.807462943110522,36.312843719474145,4.278183266300243
Maloata,0.7280817084915231,0.07447789829371501,0.0005515042849305969,0.9018234792314758,3.7583996868737857,6.13353005347216,0.8924773239722671
Fagalii,0.6623185039352906,0.15163794560117932,0.003033273567123738,0.6170763078252954,2.4709400396036076,4.07036172671301,0.5150167626438161
Afao - Asili,0.8138847544075143,0.04901908071914965,0.004136282136986049,0.8589008242221727,4.049306223710108,6.614297004566758,0.9537742738044163
Leone,8.092097375292463,1.225377743828247,0.04660211207657951,2.5413285313318403,20.493486051474772,33.44434088705564,3.50617378841683
Poloa,0.34906406583616806,0.11616059277501165,0.0024817692821837386,0.32712017112356073,1.3073868608612655,2.0891156712992673,0.23955186077504667
Nua - Seetaga,0.9188456678426865,0.11508883564660777,0.005790794991790565,0.971495018002188,4.246771886234664,6.874958614269217,0.8473279663555637
Tafuna Plain,10.51779063932896,2.1170751748061427,0.16627854190680738,0.6485033198921595,15.939676096755845,27.601442932761806,1.6698350209122872
Amanave,0.3730260094974729,0.06717735975637389,0.004412034279447643,0.30080974299446783,1.2603816926258193,2.073806863854856,0.18460916591737664
Fagatele - Larsen,1.3373142429172513,0.1049990652593958,0.0019302649972583437,0.7330296214596169,3.1063887967589494,5.610238003572276,0.5565528473863133
