,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,223270.08012444392,58.981715358967875,0.14658838541529454
1,direct_net_infiltation,36247.573638365604,9.575595931168579,0.02379841173483003
2,direct_soil_moisture,1944.3778908625245,0.5136502985317293,0.0012765849123172707
3,interception,127464.01099759873,33.672429422618514,0.0836867329481901
4,net_infiltration,840377.8135707732,222.00433200183397,0.5517516129412096
5,rainfall,1486861.3649852853,392.7872187752545,0.97620158826517
6,runoff,352497.40545018367,93.11996314709616,0.23143282565770773
