OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,504,5040000.000000000000000,0.000000000000000,50.689998626700003,50.689998626700003,12.226785722000001,4.674762988280000,6162.300003889999971
1,Vatia,2,488,4880000.000000000000000,0.000000000000000,51.889999389600000,51.889999389600000,15.087561439800000,9.229705694380000,7362.729982609999752
2,Tula,3,162,1620000.000000000000000,0.000000000000000,55.849998474099998,55.849998474099998,20.478024613700001,16.807851901900001,3317.439987419999852
3,Onenoa,4,91,910000.000000000000000,0.000000000000000,53.770000457800002,53.770000457800002,18.893516506499999,11.297188629000001,1719.310002089999898
4,Afono,5,337,3370000.000000000000000,0.000000000000000,48.930000305199997,48.930000305199997,16.389139511800000,10.894182854200000,5523.140015480000329
5,Masefau,6,360,3600000.000000000000000,0.000000000000000,50.400001525900002,50.400001525900002,15.513750060100000,10.788063216399999,5584.950021620000371
6,Aoa,7,218,2180000.000000000000000,0.000000000000000,50.740001678500001,50.740001678500001,17.932201868899998,9.875178033850000,3909.220007420000002
7,Masausi,8,157,1570000.000000000000000,0.000000000000000,50.150001525900002,50.150001525900002,16.313503241100001,10.576454720699999,2561.220008849999886
8,Sailele,9,69,690000.000000000000000,0.000000000000000,48.619998931900000,48.619998931900000,13.002898561800000,9.276451206850000,897.200000763000048
9,Alao,10,134,1340000.000000000000000,0.000000000000000,57.000000000000000,57.000000000000000,21.791119337100000,13.013687829100000,2920.009991169999921
10,Pago Pago Harbor,11,1049,10490000.000000000000000,0.000000000000000,52.279998779300001,52.279998779300001,20.179551937500001,13.231815066399999,21168.349982399999135
11,Fagaitua,12,480,4800000.000000000000000,0.000000000000000,56.509998321499999,56.509998321499999,18.320729191100000,11.171855915200000,8793.950011729999460
12,Auasi,13,95,950000.000000000000000,0.000000000000000,50.659999847400002,50.659999847400002,18.308210500900000,8.713564721010000,1739.279997589999994
13,Amouli,14,196,1960000.000000000000000,0.000000000000000,48.009998321499999,48.009998321499999,20.444693867000002,10.384655981500000,4007.159997939999812
14,Alega,15,133,1330000.000000000000000,0.000000000000000,50.619998931900000,50.619998931900000,14.464060166699999,5.935157251960000,1923.720002170000043
15,Laulii - Aumi,16,268,2680000.000000000000000,1.129999995230000,54.939998626700003,53.809998631500001,18.810708945799998,11.509433900299999,5041.269997479999802
16,Fagasa,17,352,3520000.000000000000000,0.000000000000000,45.759998321499999,45.759998321499999,15.677272715000001,9.464946447739999,5518.399995679999847
17,Aasu,18,841,8410000.000000000000000,0.000000000000000,52.869998931900000,52.869998931900000,16.578917955400001,11.077470473900000,13942.870000499999151
18,Fagaalu,19,245,2450000.000000000000000,0.000000000000000,49.819999694800003,49.819999694800003,17.101469330899999,11.563482188900000,4189.859986069999650
19,Aoloau Sisifo,20,159,1590000.000000000000000,0.000000000000000,58.240001678500001,58.240001678500001,13.972138379400000,5.619149996660000,2221.570002320000185
20,Aoloau Sasae,21,529,5290000.000000000000000,0.000000000000000,53.159999847400002,53.159999847400002,14.960264641300000,6.221784111080000,7913.979995249999774
21,Fagamalo,22,212,2120000.000000000000000,0.000000000000000,60.099998474099998,60.099998474099998,15.205188683699999,6.709011287830000,3223.500000949999958
22,Matuu - Faganeanea,23,263,2630000.000000000000000,0.000000000000000,54.049999237100003,54.049999237100003,15.856768067799999,8.711293939050000,4170.330001829999674
23,Nuuuli Pala,24,1758,17580000.000000000000000,0.000000000000000,64.050003051800005,64.050003051800005,25.290369730100000,17.790253146200001,44460.469985499999893
24,Maloata,25,281,2810000.000000000000000,0.000000000000000,50.889999389600000,50.889999389600000,15.286014270500001,5.156043964740000,4295.370010020000336
25,Fagalii,26,203,2030000.000000000000000,0.000000000000000,61.430000305199997,61.430000305199997,18.066009855000001,10.298017423899999,3667.400000569999975
26,Afao - Asili,27,279,2790000.000000000000000,14.300000190700001,54.790000915500002,40.490000724799998,17.361935492499999,9.016803314240001,4843.980002399999648
27,Leone,28,1465,14650000.000000000000000,0.000000000000000,58.880001068100000,58.880001068100000,31.221699671100001,17.698603670200001,45739.790018100000452
28,Poloa,29,109,1090000.000000000000000,0.000000000000000,60.200000762899997,60.200000762899997,19.463853222499999,13.059918838100000,2121.560001249999914
29,Nua - Seetaga,30,311,3110000.000000000000000,14.810000419600000,50.259998321499999,35.449997901899998,18.558263683600000,9.590577236970001,5771.620005609999680
30,Tafuna Plain,31,1424,14240000.000000000000000,0.000000000000000,65.849998474100005,65.849998474100005,45.036882033500000,14.109468976100001,64132.520015699999931
31,Amanave,32,102,1020000.000000000000000,15.750000000000000,59.509998321499999,43.759998321499999,22.172156848200000,12.603606596500001,2261.559998509999787
32,Fagatele - Larsen,33,319,3190000.000000000000000,0.000000000000000,60.770000457800002,60.770000457800002,28.904075207399998,17.047320711099999,9220.399991149999551
