,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,0.1644520119090407,0.0,0.0,0.1834020881107949,0.582969111232367,1.0,0.07942832979768362
1,Vatia,0.19198001489958072,0.019463710850473513,0.0012077969300673666,0.16269351745970895,0.5982354072629282,1.0,0.06593369735472764
2,Tula,0.3259656187143675,0.08358646609193916,0.0036296313254058927,0.1458543681262358,0.5578745967074366,1.0,0.039090603577809774
3,Onenoa,0.2553776657539589,0.04039300342212812,0.0016268914175620246,0.1807214253115514,0.5705535336171069,1.0,0.028617471910568633
4,Afono,0.20419357923513312,0.01835065631877457,0.0009499908174786548,0.12214929172225508,0.6160760837659287,1.0,0.07466118565393785
5,Masefau,0.2272235688281792,0.04252782936751546,0.0009076058221563605,0.14398507875825065,0.6072558309525391,1.0,0.06595019821657516
6,Aoa,0.27072862101517525,0.03857242197212861,0.0013440323315339695,0.15718196900942044,0.5751554878790863,1.0,0.03083322168503508
7,Masausi,0.24692883656102468,0.060593941383558954,0.0006817346579251928,0.17356350809034776,0.5915832028203447,1.0,0.047983894171809864
8,Sailele,0.2646842844752802,0.07737822355650334,0.004271178440159069,0.16537550026392142,0.5990276009652244,1.0,0.034340921832770294
9,Alao,0.29325812777303706,0.08632243335248577,0.0020970851265133925,0.15274935075991367,0.5993565426696144,1.0,0.034167633265283895
10,Pago Pago Harbor,0.24994064339092595,0.08001981931361708,0.006652777760534743,0.10255776427280794,0.6244610010496705,1.0,0.07147686343722807
11,Fagaitua,0.20844285764640083,0.060420807877672775,0.0021009398041942928,0.15746442832196808,0.6404696806900171,1.0,0.04610815415073463
12,Auasi,0.2222046469318062,0.06895034395070357,0.001355369209757947,0.16402858902555234,0.6411555929185198,1.0,0.027952682826633983
13,Amouli,0.2659114426217486,0.09305018167151814,0.0023858376423104856,0.14900895497022165,0.6357097891189725,1.0,0.02964403292362603
14,Alega,0.15718315666474014,0.03092546075976651,0.0002814561169531761,0.14916587773395634,0.6482844424072348,1.0,0.0754938015313761
15,Laulii - Aumi,0.19671025450138185,0.039005939880395815,0.0022419549101686514,0.12230690627358477,0.645537853233406,1.0,0.0667511500486055
16,Fagasa,0.19381826178465567,0.023470073269857197,0.0017331035043995338,0.112927339433805,0.607237503960621,1.0,0.11210162799374919
17,Aasu,0.15656444460687108,0.010134124952252173,0.0003193314849768051,0.131666225468868,0.6289901115736943,1.0,0.09993843007381749
18,Fagaalu,0.19471457992172078,0.03864885088178319,0.0038625138381303127,0.11348473338938296,0.6142032156340137,1.0,0.10065603743392645
19,Aoloau Sisifo,0.14400993220464153,0.0,0.0,0.18105358558827642,0.6091127007686237,1.0,0.07717658240390671
20,Aoloau Sasae,0.13825814956778115,0.0020702458517575704,8.367634769034416e-05,0.14912003777477512,0.6290196487206122,1.0,0.0959554798146907
21,Fagamalo,0.16673888040863616,0.015060756161489079,0.00016675500008777125,0.1762240446112776,0.615812180825381,1.0,0.060911293646079646
22,Matuu - Faganeanea,0.1386608592157442,0.029930737333549763,0.0027877498402504755,0.13415450194303594,0.6551905027394623,1.0,0.08806481540832156
23,Nuuuli Pala,0.25834812295594234,0.052251697794335424,0.005678677380600563,0.08640924031572779,0.5956833585353044,1.0,0.08354511122493842
24,Maloata,0.1352633738755914,0.013974208343365262,0.0001034781587080472,0.16130330584925132,0.6203171522642653,1.0,0.10431805646246312
25,Fagalii,0.18109658356323224,0.04213592446088366,0.0008428614974095703,0.16299319484083963,0.6124005612949718,1.0,0.09140998974533311
26,Afao - Asili,0.14067505197988797,0.008579221581934991,0.0007239238365549359,0.14306737892206367,0.6154310599873557,1.0,0.10863804405030558
27,Leone,0.2816283358823386,0.04311442718045657,0.0016396767263815934,0.08456257547366008,0.597770655715339,1.0,0.07606329378824625
28,Poloa,0.1855024791521597,0.06290122153294656,0.0013438836328483555,0.16769502506532313,0.6277531792208848,1.0,0.08543391781799951
29,Nua - Seetaga,0.15183103029239411,0.01938402575587856,0.000975324136674324,0.15431470112181034,0.6206472046817214,1.0,0.08942174142245535
30,Tafuna Plain,0.44600543399083986,0.09095002423277707,0.007143363445844458,0.025923518766276687,0.5477060200217198,1.0,0.03856551477827608
31,Amanave,0.20304253525123647,0.037224766993563384,0.002444825885025495,0.156676666911143,0.6001474545078661,1.0,0.06540163886207592
32,Fagatele - Larsen,0.2816651206656262,0.022206949176174544,0.0004082445551754944,0.14374145040069117,0.5234994764068334,1.0,0.07594252696311594
