,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4698.011822198975,0.0,0.0,6510.35230378527,28081.206546310674,48052.02086471885,10240.377063811922
1,Vatia,5354.420926759935,538.2869019256227,33.402739726038625,5568.814324312534,28065.87267486074,46598.15763051773,8805.238792199154
2,Tula,2210.89081165846,552.8832044752044,24.008219178050876,1284.340564016787,6745.194422774228,11142.919307091144,1402.2522379470397
3,Onenoa,992.7311695263656,155.50019566802052,6.26301369862805,932.3539763853738,4034.9239746480043,6485.914333239317,779.345068030888
4,Afono,4080.4682936577037,362.94165097850004,18.78904109589594,3007.2991036579847,20803.370720914478,33326.018385692005,6171.9668774273905
5,Masefau,4484.015139225351,831.4898960530667,17.745205479459415,3554.6116915748353,20373.849712667303,32944.0700032018,5833.494482745113
6,Aoa,2561.4751874637686,359.48481525727624,12.526027397253227,1929.7163012187748,9698.967369843225,15704.59022933818,2028.3135158065481
7,Masausi,1905.9377030785045,463.89099792170794,5.219178082192564,1688.8303422717215,8097.434747695669,12899.567399397461,1815.310154681266
8,Sailele,722.9762144475309,208.01556642556656,11.482191780812524,586.7347789438835,2834.791359361843,4530.081398795269,594.0729451239212
9,Alao,1785.7104466167862,515.6095723049812,12.526027397228958,1200.1082471150055,6335.314983577627,10063.527100204685,1281.6109278795204
10,Pago Pago Harbor,15869.622536038021,4984.449135319369,414.4027397263364,7837.665832972445,64117.99237297392,104957.46920102341,19298.50939909219
11,Fagaitua,5424.751100729804,1561.0196626082227,54.27945205471954,5143.7940215963945,28232.922880716873,43531.802648819525,6186.674542432603
12,Auasi,861.3313879731119,265.5100332192673,5.219178082193346,839.3551756553263,4273.417765889728,6487.28705925232,718.8095656762248
13,Amouli,2240.9654719436203,773.5030868896695,19.83287671226126,1651.5915127495261,9146.014613345356,14008.352298183992,1656.5131906458942
14,Alega,1169.5499660817318,229.3863622170661,2.0876712328769726,1404.294670788185,7818.857668547255,12499.72778135341,2413.13396105535
15,Laulii - Aumi,3042.9913202158477,599.307791964482,34.446575342551874,2382.0276579209876,16268.054588346593,25890.47424867139,4765.739379131874
16,Fagasa,4259.157256025152,508.89075011679853,37.57808219187112,2957.624714066075,21620.04154405416,36534.253184005276,8531.077116091
17,Aasu,9759.473274339245,629.4050546882479,19.832876712343907,9992.631411031945,62002.43683145857,104647.44327507909,25909.475286262226
18,Fagaalu,3192.8495837740056,626.6858648351626,62.63013698623055,2223.735192604818,15643.125789875423,27322.181496168665,6766.097209945818
19,Aoloau Sisifo,1388.3083332618794,0.0,0.0,2172.63597178813,9525.72894363555,16243.825696686607,3691.208033755472
20,Aoloau Sasae,5181.702615891024,77.47696025803711,3.131506849313885,6752.563918020369,36898.548626024036,63056.95862665606,16111.07384701497
21,Fagamalo,2093.8385607130126,188.55151190131244,2.0876712328728155,2692.4365093718334,12742.659823743263,21097.1803758034,4170.506020141072
22,Matuu - Faganeanea,2396.655277731316,515.5295440714206,48.01643835611637,2802.395922167485,17485.344338390132,29022.702700807848,6699.3334901838525
23,Nuuuli Pala,30507.351989426126,6079.796339380996,660.7479452054058,12295.501480293919,116849.77201286335,196063.07467862617,38018.17022773821
24,Maloata,2734.527500622858,281.92956972622005,2.0876712328732676,3932.7776856721784,20187.735544491585,33996.71163663271,8194.245292933349
25,Fagalii,2483.267558696998,574.0121799478344,11.482191780823623,2746.9752132485464,13643.754377596237,22955.016664932693,5229.698190760986
26,Afao - Asili,3055.8896625725797,185.55744257207292,15.657534246574386,3754.380955786259,21435.23740689064,36442.5772531152,8718.320340622367
27,Leone,30725.852834502777,4638.560270688214,176.40821917757938,11103.263814896289,111336.76455925783,181279.32289509126,33696.34630050677
28,Poloa,1308.086074798815,439.7157638773664,9.39452054791476,1488.6157127650035,7098.346662404556,11779.446502280958,2656.483372454743
29,Nua - Seetaga,3424.113109734134,435.658721009826,21.920547945242358,4347.427442119315,22303.630372942032,37870.99851402178,8459.320391155687
30,Tafuna Plain,40422.788290359524,8014.002902677583,629.4328767121699,2884.597972311308,91363.64158041241,148473.4239505918,16893.65656061503
31,Amanave,1402.0539066288513,254.2940196401355,16.701369862996998,1370.517886879524,6758.056201338165,11511.314623566022,2180.26641732644
32,Fagatele - Larsen,5092.886108512233,397.46477771828876,7.306849315061186,3307.4401273408844,16748.044959493207,30155.93279164948,5586.615174257925
