OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Tafuna Plain,1,2780,6950000.000000000000000,16.200000762900000,354.640014647999976,338.440013884999985,58.685035982700001,22.107128881600001,163144.400032000005012
