SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
Fagatuitui - Vaaogeoge,4.714831014656055,0.0,0.0,5.2192660916134805,16.58847123666988,28.516323218245862,2.2896975848591232
Vatia,4.903384215869862,0.49064774221707874,0.015657526883994816,4.701857894679079,16.669358031447317,27.655910681384476,1.8035174557479248
Tula,1.7607532733531124,0.5224951575722766,0.014613691758447029,1.1439754514613873,3.8211428827324165,6.614503164745289,0.2968006027737471
Onenoa,0.8953878557623732,0.14588291989537697,0.0020876702511981936,0.7358011191559993,2.22543214068928,3.8496796319572484,0.11299341234275721
Afono,3.7181668509120422,0.3363619499004051,0.015657526883980658,2.5551274596971965,12.351064327358058,19.778119867161454,1.452618356676068
Masefau,3.96088810598714,0.7925335655540827,0.005219175627992005,3.013593754502517,12.027517170148991,19.55165634904975,1.3678641637206825
Aoa,2.3450834866267107,0.3144361947516534,0.005219175627990474,1.5336234547896022,5.390848220787111,9.319732281209413,0.32148556057480304
Masausi,1.653988060314485,0.4505992758129527,0.0031315053767988037,1.4608472561243309,4.633490172905955,7.65572876092609,0.33993360915955106
Sailele,0.6344534374180807,0.20068426411343193,0.006263010753616502,0.4684279743272284,1.6389794661410344,2.6882947042495546,0.10090058348612592
Alao,1.4811167730012125,0.47545645912903295,0.0073068458791982005,1.0101296908468573,3.65588118809223,5.9730629666845,0.2558213742158455
Pago Pago Harbor,13.080452800073106,4.639523561259453,0.23068756275734373,7.265156858002849,39.521193170160934,62.290153042776424,4.602592663998312
Fagaitua,4.570362515811982,1.462840989886048,0.019832867386402483,4.48270993609037,16.759465334802435,25.83578378720481,1.201662995119669
Auasi,0.7618221765733496,0.24902078869250233,0.001043835125599758,0.6797871881977251,2.490776745497664,3.850740883313169,0.10825962035810796
Amouli,1.7568093344171047,0.7414308790367372,0.006263010753591207,1.4654088189896382,5.431135058731364,8.312748124434595,0.26906068355856644
Alega,1.086294865620098,0.222359501767144,0.0,1.1458195529541302,4.857023991426996,7.4173916481142275,0.535536131504827
Laulii - Aumi,2.746728581797528,0.5241757246731997,0.010438351256001706,2.007482839732056,9.951228197720273,15.364519147388451,1.0263926380391277
Fagasa,3.766672109628394,0.44887867673597887,0.013569856632797117,2.601132748256281,13.300841188389464,21.682527573383414,2.450811795999403
Aasu,9.129952594574956,0.5884690097091672,0.013569856632809312,8.539281121993538,39.3148965886096,62.10745986367479,6.102801220776754
Fagaalu,2.694590782203888,0.5915639878576673,0.02818354839126521,2.016235390295235,10.140070139651334,16.21485647963726,1.6109629218158699
Aoloau Sisifo,1.4072567665485851,0.0,0.0,1.7399791979420567,5.853982244021667,9.640010290107051,0.7470867184331065
Aoloau Sasae,5.064668867476586,0.06907926800417351,0.0010438351256002766,5.664607918450254,23.563709748487586,37.424020804370166,3.569524691698817
Fagamalo,2.0189771998292154,0.18519201250075748,0.0,2.2345865760434065,7.726044857850996,12.519386225877188,0.773196512789975
Matuu - Faganeanea,2.107113422519655,0.468050453570532,0.02192053763765654,2.4495452767454213,11.298118249924183,17.22407623677318,1.5649297978122683
Nuuuli Pala,26.755242698501373,8.231419363778999,0.4164902151141322,11.295374726167077,72.65577853518104,116.35590300685402,9.942811395120895
Maloata,2.646877120913269,0.2796364790273121,0.0010438351255996677,3.306761813292858,12.550255825475874,20.17498453065432,2.0894569495472215
Fagalii,2.1761144191209745,0.5636187878553408,0.003131505376804007,2.365252105756862,8.445242045906914,13.622862613708973,1.2653769549339962
Afao - Asili,2.6823048603280535,0.16357244521296527,0.003131505376801988,3.2743211645793897,13.407408054931631,21.62869364614785,2.364909390308046
Leone,27.019058085038598,5.3560554193683165,0.08976982080159106,10.611187721520603,66.4407287506484,107.58714409217566,8.262170768469192
Poloa,1.0997568446106678,0.42459734000682375,0.0020876702511954106,1.2755995721315774,4.444326363862858,6.990572621569118,0.5969188557003514
Nua - Seetaga,2.919726883247135,0.3900098580287804,0.009394516130401579,3.750007263729291,14.027682708664859,22.475130895837587,2.0603548135844636
Tafuna Plain,34.93110918928103,8.216951837049699,0.38935050184855025,3.8926734388458057,50.38685575173274,88.11431554731672,3.5408279229020816
Amanave,1.1953843224406722,0.23170008493322808,0.011482186381617552,1.1844762523786727,4.140615597774975,6.831309383572013,0.444411063320003
Fagatele - Larsen,3.971590821583761,0.3840217296918701,0.002087670251198994,3.168591112874387,9.782278260127145,17.898207793727394,1.3776066252061687
