,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,185762.8377767696,49.073350159218236,185.7627504262063,0.12346322722701084
1,direct_net_infiltation,53833.39775333483,14.221279184938457,53.83337243945788,0.03577919619859079
2,direct_soil_moisture,1388.3942986791953,0.36677497175200197,1.388393645819746,0.0009227660539106604
3,interception,134781.32606604917,35.605459564044885,134.78126268833117,0.08957947501882658
4,net_infiltration,897535.729608337,237.10385600594742,897.5353075634735,0.5965275889150561
5,rainfall,1450767.1375559275,383.2521326268836,1450.7664553671316,0.9642208038014092
6,runoff,282153.20892974833,74.53699236117143,282.15307625390193,0.18752698959511754
