,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,211270.96695851872,55.811885004098215,211.27086761336344,0.1185515669183205
1,direct_net_infiltation,72238.03317724029,19.08326950291265,72.23799920902057,0.040535299987247725
2,direct_soil_moisture,5912.410882730037,1.5618937189258806,5.912408102559218,0.0033176616006599584
3,interception,131749.89432546648,34.80464001870531,131.74983237320725,0.0739294974527848
4,net_infiltration,1010175.9755173023,266.86026097728853,1010.1755005060378,0.5668452532066681
5,rainfall,1709863.8187879885,451.6982347394683,1709.8630147651309,0.9594647000127523
6,runoff,440840.5097712515,116.45774235194342,440.8403024764702,0.24737110804587892
