,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,228270.0435328222,60.30256595567054,0.21415066659426948
1,direct_net_infiltation,51182.52734296257,13.520993307354944,0.04801669189193827
2,direct_soil_moisture,5912.410882730037,1.5618937189258806,0.005546705612879929
3,interception,104886.35389576192,27.708043402285263,0.098398730975798
4,net_infiltration,608371.8527232513,160.714841100656,0.5707417223107596
5,rainfall,1014749.4501899551,268.0684451692479,0.9519833081080618
6,runoff,121043.54912678481,31.97632283132611,0.11355654176633123
