OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,78.599998474100005,78.599998474100005,56.101750013900002,11.984593113500001,114447.570028000001912
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,144.559997559000010,144.559997559000010,58.970554098800001,12.603909994600000,114933.609939000001759
2,Tula,3,651,1627500.000000000000000,0.000000000000000,100.180000304999993,100.180000304999993,37.201013837500000,20.458664052900001,24217.860008200001175
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,99.989997863799999,99.989997863799999,40.101114073799998,12.741520035700001,14396.299952499999563
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,130.479995728000006,130.479995728000006,62.363578377300001,13.585823242300000,84003.740074200002709
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,124.269996642999999,124.269996642999999,58.070963253800002,17.498222706600000,83796.399975299995276
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,111.139999390000000,111.139999390000000,40.503796964599999,11.447771072800000,35521.829937900001823
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,111.660003661999994,111.660003661999994,51.864797446899999,16.599217430200000,32000.580024700000649
8,Sailele,9,263,657500.000000000000000,0.000000000000000,93.449996948199995,93.449996948199995,42.082395452100002,16.864128206899998,11067.670003900000665
9,Alao,10,540,1350000.000000000000000,0.000000000000000,112.849998474000003,112.849998474000003,42.647425927100002,15.526978747799999,23029.610000600001513
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,135.550003051999994,135.550003051999994,63.878534466799998,16.197893807400000,266756.759933000023011
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,123.230003357000001,123.230003357000001,56.209096952599999,13.676772562100000,109551.529960999992909
12,Auasi,13,377,942500.000000000000000,0.000000000000000,92.089996337900004,92.089996337900004,37.825517244600000,13.470721958900000,14260.220001199999388
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,107.220001221000004,107.220001221000004,40.512643026399999,14.279091265000000,31883.450061799998366
14,Alega,15,513,1282500.000000000000000,0.000000000000000,111.139999390000000,111.139999390000000,60.728576987300002,9.877990958140000,31153.759994500000175
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,121.110000610000000,121.110000610000000,59.452631604300002,9.523576498540001,64387.200027500002761
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,126.269996642999999,126.269996642999999,64.400717878400002,13.483512954100000,89710.200004600003012
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,161.449996948000006,161.449996948000006,76.533017804300002,16.632427556000000,257916.269999999989523
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,118.410003661999994,118.410003661999994,65.737144422100002,13.298963321400000,65145.510122300001967
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,105.269996642999999,105.269996642999999,60.284287938600002,13.700438079000000,38099.669977199999266
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,167.179992676000012,167.179992676000012,72.312412510100003,14.544056040299999,152868.440046000003349
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,109.050003051999994,109.050003051999994,59.309268830000001,13.983409772400000,50294.259967799996957
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,123.199996948000006,123.199996948000006,68.084411212399999,11.823944655300000,70535.450016000002506
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,168.190002440999990,168.190002440999990,69.235986688400004,25.689451756299999,487005.930366999993566
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,118.940002441000004,118.940002441000004,70.325751337000000,12.131315573800000,78624.189994800006389
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,111.239997864000003,111.239997864000003,61.982891875400000,15.256370644800000,51011.920013399998425
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,127.209999084000003,127.209999084000003,77.312425337199997,9.021166087899999,85430.229997600006755
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,170.589996337999992,170.589996337999992,76.626321182900000,20.963325929200000,449490.000058999983594
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,121.309997558999996,121.309997558999996,63.853011901000002,17.259890512599998,27137.530057899999520
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,124.910003661999994,124.910003661999994,70.784176063800004,9.060265365319999,87630.809966999993776
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,176.820007323999988,176.820007323999988,58.436065956999997,26.652689025899999,331390.930042000021785
31,Amanave,32,404,1010000.000000000000000,24.750000000000000,108.569999695000007,83.819999694800003,64.321906127600002,10.064101414700000,25986.050075499999366
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,103.839996338000006,103.839996338000006,47.010325384100000,12.350551395500000,59233.009983999996621
