,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4811.574187854608,0.0,0.0,6852.225845226016,30678.092195465502,54210.08237488356,13922.035800585847
1,Vatia,5614.02110813882,630.709838713349,41.753424657633055,5783.024982483501,30016.91971544593,52189.08615001705,12461.320018516479
2,Tula,2282.090822093339,611.8303407427605,60.542465753473714,1346.252193476098,7266.738220328491,12253.281845345013,2019.8410506263979
3,Onenoa,1023.8600750265102,174.16223647022605,10.438356164380082,970.6070732916282,4228.499803348701,7016.036707296783,1126.5456695466296
4,Afono,4198.239007451525,414.47233127231135,51.14794520546065,3150.04711485293,22011.52699194859,37088.76863223814,8815.562364540632
5,Masefau,4683.345940261821,907.0044396316694,28.18356164380743,3669.003895179314,21228.571901220064,36413.30087027574,8478.37211727241
6,Aoa,2718.088794418513,446.8625535722623,32.35890410958991,1967.6753632717832,9757.159496881326,16736.747283101824,3030.1782592556483
7,Masausi,1978.5260545332037,489.65460002431854,20.876712328770257,1744.12232095423,8516.543401388199,14124.124130233593,2635.3474184279407
8,Sailele,751.4798690317167,222.23086722137214,14.61369863013751,605.631684857064,2922.802364235964,4829.801371465686,796.2325925239404
9,Alao,1851.1380677764103,593.5144974574464,52.19178082195956,1231.2789123827097,6603.7251050462955,10861.06600033422,1862.5611256610052
10,Pago Pago Harbor,15696.813761071711,5653.582517966806,643.0027397257602,8278.7490036576,68749.98866711966,117480.06544944367,28086.68498949289
11,Fagaitua,5557.1355525976305,1751.4865988852523,126.30410958906876,5347.171479951294,29431.094885731392,47608.1615765468,9116.159182620899
12,Auasi,896.195501895045,297.5018539106435,26.09589041096673,855.9991407083234,4434.352877826136,6883.2503542500435,963.2341029809701
13,Amouli,2295.599830833077,835.6982907093986,59.4986301369207,1707.1983745464086,9610.589324482122,15028.924190521746,2238.6220413605897
14,Alega,1208.3649949514265,243.00667678131006,7.306849315064942,1460.6704872658527,8110.402673619674,13631.139779431076,3218.0825667766458
15,Laulii - Aumi,3089.134073001521,745.0550728733076,79.33150684932498,2505.0071585063397,17077.17332345031,28261.335791048834,6442.840506266731
16,Fagasa,4310.075570732781,625.311467899815,78.28767123276188,3098.7199765753344,23523.742061318255,41264.603363787595,11541.586052890665
17,Aasu,9886.793429747971,708.7678694807822,81.41917808229094,10488.355905138262,67229.58807928652,118392.69863312734,34881.052809601504
18,Fagaalu,3217.6876780946413,694.8048350651977,106.47123287674712,2329.2826552731667,16343.621293502454,30242.897481905857,9177.204379205268
19,Aoloau Sisifo,1447.0849932811234,0.0,0.0,2263.858511420202,10213.051220505396,17917.711728037357,4682.436079271101
20,Aoloau Sasae,5260.411318517979,93.76775417445371,16.70136986301965,7111.984326338632,40374.56997457773,71398.04307169761,21218.135262404972
21,Fagamalo,2178.293578631634,195.06678571619858,7.3068493150696066,2775.6215290410364,13536.684767814168,22912.214283888592,5160.302289892905
22,Matuu - Faganeanea,2423.3148240524097,607.6671700852353,75.15616438348648,2927.247364108112,18359.034793472456,32076.059844360232,8975.636275764242
23,Nuuuli Pala,30333.189747240314,6736.370643898373,1385.1698630139522,12969.57227284452,122871.09963173729,216280.58864668926,53654.35632774241
24,Maloata,2840.0888501221425,286.3693504198191,6.263013698639255,4088.1787213824764,21463.946392842096,37577.75859197083,10478.44116238474
25,Fagalii,2628.1501787286393,594.1460295560449,35.490410958930205,2845.854296768946,14505.017911862586,25246.45029581544,6631.110150665255
26,Afao - Asili,3134.9654455910486,228.21726287940368,31.315068493187223,3929.426976622203,22891.30107806964,40632.011403956036,11420.647204973073
27,Leone,31250.495161632047,5752.411095369467,763.0438356165643,11434.78076866771,119347.03563431029,201997.59768138741,48228.0376787451
28,Poloa,1397.1269953775477,469.0353637497194,28.18356164381822,1554.6887622424863,7693.171138699932,13094.992697426953,3389.6943744519754
29,Nua - Seetaga,3504.140508325716,524.2316480170654,56.36712328758146,4616.693553622342,23909.242688569273,42291.128504331005,11173.406048945484
30,Tafuna Plain,40791.27441508069,9147.521335183053,1823.5808219172513,2756.0113476644983,97937.306231017,163157.18316492788,27131.1143951902
31,Amanave,1473.071264298794,298.1403343717272,34.446575342466446,1443.0505490722696,7349.618771629122,12925.192060546393,2937.8649100104617
32,Fagatele - Larsen,5091.767514524638,423.52065359871534,25.052054794583178,3354.3483627401997,17667.49021838329,32388.327674626184,6937.112297025419
