,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
JAN,77.00264639567305,18.84559098907212,1.9088277408653669,33.21079276330947,233.23984453363062,386.6045744358966,54.7911336592945
FEB,74.8976883673757,18.84559098907212,1.9088277408653669,31.091002868288594,201.0146178050428,333.07307219650704,46.792055826180025
MAR,69.07900312934382,18.84559098907212,1.9088277408653669,32.02789040643478,248.60139074921952,405.6695953576637,74.428941460914
APR,58.991965281113394,18.84559098907212,1.9088277408653669,32.738541954976114,250.16787417711785,404.58541876249274,82.70311887054113
MAY,48.025257822611955,18.84559098907212,1.9088277408653669,32.50126325685534,297.93148423070693,488.77777403590375,135.88832415998849
JUN,42.259586651030666,18.84559098907212,1.9088277408653669,34.1372665536211,319.44018182602565,557.6614707477123,187.518196961339
JUL,42.19750377096801,18.84559098907212,1.9088277408653669,24.994422370614675,218.79762027089535,338.05912195136113,74.19060518253401
AUG,48.127142597631135,18.84559098907212,1.9088277408653669,27.759948050702704,245.37418998585227,399.6712845388584,102.22078210670959
SEP,56.06207437172614,18.84559098907212,1.9088277408653669,30.07567546182382,254.66490869186487,420.37502586578654,100.4516170936322
OCT,64.46020408807122,18.84559098907212,1.9088277408653669,34.63320082912283,275.80133964799097,489.96094845902326,138.90652559466483
NOV,70.34241619737816,18.84559098907212,1.9088277408653669,31.323562365423395,275.1683970533487,472.0792180405881,123.08938815756838
DEC,72.08167815775167,18.84559098907212,1.9088277408653669,30.550955092465585,238.04019568817586,400.0380637926028,78.38389785960209
