,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,227923.2466036298,60.210951899037475,227.92313942813547,0.1356454270474009
1,direct_net_infiltation,71338.33634553291,18.84559474412924,71.33830280037427,0.04245604273647981
2,direct_soil_moisture,7225.700456011108,1.9088281212066995,7.225697058297053,0.00430027756570495
3,interception,118279.43693639699,31.24612164027159,118.27938131830048,0.07039240171084937
4,net_infiltration,965570.7724802429,255.07681293268521,965.5703184435159,0.5746463413858964
5,rainfall,1608948.6557399628,425.03926897484394,1608.9478991700641,0.9575439572635202
6,runoff,379020.0169126051,100.1264958584255,379.0198386874425,0.22556861934768815
