,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,229617.48273991173,60.65852173681135,0.14779561972215513
1,direct_net_infiltation,63457.44707165519,16.763684048041714,0.040845028889043476
2,direct_soil_moisture,5912.410882730037,1.5618937189258806,0.0038055831813768623
3,interception,124448.24054451099,32.87574715174342,0.08010237119201206
4,net_infiltration,878080.415498809,231.96430574293004,0.5651853579526086
5,rainfall,1490157.4920691373,393.657963432749,0.9591549711109565
6,runoff,329700.91031888284,87.0977662353243,0.21221533213449909
