,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,0.07850006998003864,0.0,0.0,0.12192214685432332,0.6109123917290745,1.0,0.22067726719188063
1,Vatia,0.09165935500447285,0.009515356087605557,0.0006894445529108551,0.1092560229823177,0.6028476366447438,1.0,0.2373996348885965
2,Tula,0.2567632474913252,0.056281440345414345,0.0014015078653422215,0.12568488929772867,0.5535558976263004,1.0,0.13533349218838064
3,Onenoa,0.21285063623902314,0.027465160207142573,0.0014952451243240618,0.1497973949718655,0.5841137709504822,1.0,0.08995394636219803
4,Afono,0.1042148074458975,0.010321437328748174,0.0003424182602259972,0.08541528385507932,0.6256982245872633,1.0,0.2270877955080625
5,Masefau,0.1159065775246035,0.023744729508907,0.000124594108884316,0.10604080018894886,0.6399682946794985,1.0,0.18274197132443673
6,Aoa,0.19364273847828575,0.026405076098417843,0.0006013111601496696,0.13140252368112085,0.5932736335641433,1.0,0.12034040289560999
7,Masausi,0.15522001122399184,0.041135722125912766,0.0007296802319385337,0.14032480565247343,0.6178555184999469,1.0,0.14146675499593306
8,Sailele,0.16050161260295295,0.04822113803063652,0.002219529997603857,0.13974530785881611,0.6084416085015832,1.0,0.1445949805117853
9,Alao,0.23151476281766195,0.05541672349953352,0.0009595969651749033,0.13849143261556499,0.5907358887991957,1.0,0.09304092308235447
10,Pago Pago Harbor,0.10524196299891257,0.0312598389668877,0.0025507998477384704,0.069599849265329,0.5747741207674172,1.0,0.2930493846659841
11,Fagaitua,0.14073532922615395,0.029984180400535316,0.0006764402610546016,0.1247341351926063,0.6318414279319038,1.0,0.13640756110581104
12,Auasi,0.21326428253463808,0.03385865724170065,0.0,0.15004011086504282,0.5904038302712179,1.0,0.08043746527853836
13,Amouli,0.22839995370281718,0.05040611849838347,0.0003436351316509404,0.13708006316203772,0.5944429600002721,1.0,0.0926463226370749
14,Alega,0.09210347417496645,0.007796939484664565,0.0,0.10933765544586471,0.6309651246307761,1.0,0.19243478981167972
15,Laulii - Aumi,0.1175990667031812,0.00957516258600299,0.0005725345167143659,0.0895656300336405,0.5712758949266156,1.0,0.24263559593088005
16,Fagasa,0.08361878998242901,0.011576456587523766,0.0009394314122975547,0.0730066597014376,0.5963898916237108,1.0,0.28914493224243365
17,Aasu,0.08980609592595158,0.0051804400990729865,0.00011669410277997708,0.09418199512716943,0.619107143121537,1.0,0.22778267450207856
18,Fagaalu,0.08927236253530615,0.017374547738989103,0.0014805559245945278,0.08068536256946997,0.5520237061298103,1.0,0.3220568065680221
19,Aoloau Sisifo,0.08730592877177784,0.0,0.0,0.12386512652511132,0.599442808680845,1.0,0.2193866278766938
20,Aoloau Sasae,0.08022397930897086,0.0010445186325603705,0.0,0.10179322878188934,0.6106583069628089,1.0,0.2342155676904394
21,Fagamalo,0.09763100173294464,0.006613387843121536,0.00018374775628621356,0.12050514707200932,0.6186921702664276,1.0,0.18901274223182915
22,Matuu - Faganeanea,0.08616358899283802,0.01060693195592906,0.0008987656094420648,0.09611035652409879,0.5869637041205309,1.0,0.2503650692646222
23,Nuuuli Pala,0.14079214957687264,0.027925737561181888,0.0028818611257415885,0.06557382786793511,0.561600301745382,1.0,0.2740983125129452
24,Maloata,0.08380460845807938,0.008663810924576795,0.0,0.11251189675824329,0.6221005017365985,1.0,0.22360889485435134
25,Fagalii,0.1260631929008679,0.026870119657610627,0.0004188203913381788,0.13151728122980727,0.6152146957021456,1.0,0.1787720876365519
26,Afao - Asili,0.0970139713497564,0.00439726166111992,0.000120621635754758,0.10939095741043597,0.6237907680705671,1.0,0.19090464653231443
27,Leone,0.1983095643738255,0.029146058709731585,0.0004196061132205874,0.06891261117525395,0.5839836177254346,1.0,0.19050943651180283
28,Poloa,0.15610278021000823,0.04927982711697983,0.0009112253869808951,0.14136446979610476,0.6088770048107955,1.0,0.15596002225404548
29,Nua - Seetaga,0.12092450643660799,0.005646892199264292,0.00012612177445861075,0.1305925811115677,0.6035015196710206,1.0,0.15889409712446026
30,Tafuna Plain,0.31894072850333627,0.06076737771549973,0.0034352805273459457,0.021280892325324447,0.49789914042213035,1.0,0.225722224850214
31,Amanave,0.17027008769807594,0.02274747611596235,0.0013999404286391003,0.14395198609991802,0.5909187442757333,1.0,0.12505356755626482
32,Fagatele - Larsen,0.2329993862694203,0.013752044537328466,0.0001519590947064694,0.11425399086817471,0.5217730782557739,1.0,0.15291896966900137
