,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,221483.24261230393,58.50968282565653,0.14541523393096625
1,direct_net_infiltation,36247.573638365604,9.575595931168579,0.02379841173483003
2,direct_soil_moisture,1944.3778908625245,0.5136502985317293,0.0012765849123172707
3,interception,127464.01099759873,33.672429422618514,0.0836867329481901
4,net_infiltration,865106.1466073223,228.53686649839779,0.5679870458833173
5,rainfall,1486861.3649852853,392.7872187752545,0.97620158826517
6,runoff,321021.4212825487,84.804887800753,0.21076720984425312
