,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,215409.28190770542,56.90511215868447,0.14142736375925863
1,direct_net_infiltation,36247.573638365604,9.575595931168579,0.02379841173483003
2,direct_soil_moisture,1944.3778908625245,0.5136502985317293,0.0012765849123172707
3,interception,127464.01099759873,33.672429422618514,0.0836867329481901
4,net_infiltration,864236.5965481371,228.30715567439196,0.5674161411783847
5,rainfall,1486861.3649852853,392.7872187752545,0.97620158826517
6,runoff,340587.9220516202,89.97381047184786,0.2236136322326298
