,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,225614.68468201585,59.60109435756441,0.24819776190410478
1,direct_net_infiltation,48016.147804545704,12.684524325262629,0.05282236143955617
2,direct_soil_moisture,5912.410882730037,1.5618937189258806,0.0065042182454537745
3,interception,98599.08196931757,26.047121871987617,0.1084684337150981
4,net_infiltration,509380.09397737286,134.56398499858128,0.5603668903993297
5,rainfall,860995.6134263462,227.4509785105456,0.9471776385604438
6,runoff,70943.61274398725,18.741319800084536,0.07804476880246584
