OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,504,5040000.000000000000000,0.000000000000000,208.360000609999986,208.360000609999986,83.580595213300001,33.895721257700004,42124.619987500002026
1,Vatia,2,488,4880000.000000000000000,0.000000000000000,247.860000609999986,247.860000609999986,87.067848334499999,32.411904830499999,42489.109987299998465
2,Tula,3,162,1620000.000000000000000,0.000000000000000,91.110000610399993,91.110000610399993,38.032284112600003,21.933467990400001,6161.230026250000265
3,Onenoa,4,91,910000.000000000000000,0.000000000000000,77.370002746599994,77.370002746599994,43.480659380100001,15.030194507399999,3956.740003590000015
4,Afono,5,337,3370000.000000000000000,0.000000000000000,211.490005493000012,211.490005493000012,83.492997126999995,32.901954576000001,28137.140031800001452
5,Masefau,6,360,3600000.000000000000000,0.000000000000000,189.960006714000002,189.960006714000002,75.645500140699994,29.456933387999999,27232.380050700001448
6,Aoa,7,218,2180000.000000000000000,0.000000000000000,102.129997252999999,102.129997252999999,46.658807255799999,12.994117417400000,10171.619981800000460
7,Masausi,8,157,1570000.000000000000000,0.000000000000000,116.720001221000004,116.720001221000004,61.418343829500003,22.612890613200001,9642.679981229999612
8,Sailele,9,69,690000.000000000000000,0.000000000000000,95.879997253400006,95.879997253400006,41.951159269900003,21.680804746600000,2894.629989619999833
9,Alao,10,134,1340000.000000000000000,0.000000000000000,77.120002746599994,77.120002746599994,42.788059818199997,9.848320509560001,5733.600015639999583
10,Pago Pago Harbor,11,1049,10490000.000000000000000,0.000000000000000,238.270004271999994,238.270004271999994,100.605776887999994,27.454921011600000,105535.459954999998445
11,Fagaitua,12,480,4800000.000000000000000,0.000000000000000,135.639999390000014,135.639999390000014,77.381520565399995,19.071942650099999,37143.129871400000411
12,Auasi,13,95,950000.000000000000000,0.000000000000000,77.680000305199997,77.680000305199997,39.020736855000003,10.486335494400000,3706.970001220000086
13,Amouli,14,196,1960000.000000000000000,0.000000000000000,96.339996337900004,96.339996337900004,44.959948948499999,11.090876081599999,8812.149993900000482
14,Alega,15,133,1330000.000000000000000,0.000000000000000,177.520004271999994,177.520004271999994,93.967293244600000,19.752435524300001,12497.650001500000144
15,Laulii - Aumi,16,268,2680000.000000000000000,34.090000152599998,155.139999390000014,121.049999236999994,86.859178998600001,14.066095887299999,23278.259971600000426
16,Fagasa,17,352,3520000.000000000000000,0.000000000000000,286.290008544999978,286.290008544999978,98.673892118699996,33.086124649600002,34733.210025799999130
17,Aasu,18,841,8410000.000000000000000,0.000000000000000,222.399993896000012,222.399993896000012,111.454054697999993,29.804475454900000,93732.860000600005151
18,Fagaalu,19,245,2450000.000000000000000,0.000000000000000,183.240005493000012,183.240005493000012,103.579346831999999,29.500445909300002,25376.939973799999279
19,Aoloau Sisifo,20,159,1590000.000000000000000,0.000000000000000,165.250000000000000,165.250000000000000,83.498364910399999,34.226468148599999,13276.240020799999911
20,Aoloau Sasae,21,529,5290000.000000000000000,0.000000000000000,269.200012206999986,269.200012206999986,115.628865881999999,30.319116151500001,61167.670051599998260
21,Fagamalo,22,212,2120000.000000000000000,0.000000000000000,204.369995117000002,204.369995117000002,68.492028398299993,29.178492037700000,14520.310020400000212
22,Matuu - Faganeanea,23,263,2630000.000000000000000,0.000000000000000,216.759994506999988,216.759994506999988,95.321178914900003,22.552268157299999,25069.470054599998548
23,Nuuuli Pala,24,1758,17580000.000000000000000,0.000000000000000,303.660003662000008,303.660003662000008,107.839635822000005,47.325728933900002,189582.079774999991059
24,Maloata,25,281,2810000.000000000000000,0.000000000000000,247.449996948000006,247.449996948000006,88.468220761699996,34.899287381100002,24859.570034000000305
25,Fagalii,26,203,2030000.000000000000000,0.000000000000000,236.479995728000006,236.479995728000006,62.459852195099998,32.244209025399996,12679.349995599999602
26,Afao - Asili,27,279,2790000.000000000000000,40.750000000000000,238.190002440999990,197.440002440999990,92.483620182199999,26.177838584600000,25802.930030799998349
27,Leone,28,1465,14650000.000000000000000,11.310000419600000,268.209991455000022,256.899991035000028,102.255085242999996,34.968033607899997,149803.699881999986246
28,Poloa,29,109,1090000.000000000000000,0.000000000000000,109.459999084000003,109.459999084000003,52.620642233300003,22.481068083699999,5735.650003429999742
29,Nua - Seetaga,30,311,3110000.000000000000000,21.270000457799998,232.389999390000014,211.119998931999987,65.513954959900005,22.687189278100000,20374.839992500001244
30,Tafuna Plain,31,1424,14240000.000000000000000,0.000000000000000,252.360000609999986,252.360000609999986,87.709002697100004,40.311065529799997,124897.619841000007000
31,Amanave,32,102,1020000.000000000000000,19.770000457799998,93.330001831100006,73.560001373299997,48.409019881600003,13.622259015699999,4937.720027919999666
32,Fagatele - Larsen,33,319,3190000.000000000000000,0.000000000000000,113.849998474000003,113.849998474000003,74.689122274799999,12.052392518700000,23825.830005600000732
