OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Leone,1,1126,2815000.000000000000000,2.579999923710000,162.789993285999998,160.209993362000006,35.631776204099999,18.329341838400001,40121.380005799997889
