,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,226791.8250745378,59.91206195129921,226.79171843106755,0.1271013566370568
1,direct_net_infiltation,74474.53192018904,19.674089966558153,74.4744969003089,0.0417378979108033
2,direct_soil_moisture,7225.700456011108,1.9088281212066995,7.225697058297053,0.0040495125003300715
3,interception,121687.55251317009,32.14645052781288,121.68749529248817,0.06819757725034273
4,net_infiltration,1017714.1307126897,268.85163090835255,1017.7136521567869,0.5703593885704323
5,rainfall,1709863.8187879885,451.6982347394683,1709.8630147651309,0.9582621020891967
6,runoff,430751.69253461313,113.79255879385812,430.7514899838585,0.24140695757822733
