OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,124.769996642999999,124.769996642999999,86.506259899499995,18.173353004900001,176472.770194999990053
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,159.289993285999998,159.289993285999998,89.716013281599999,18.896288675299999,174856.509886000014376
2,Tula,3,651,1627500.000000000000000,0.000000000000000,137.770004271999994,137.770004271999994,63.972258426400003,30.883008612499999,41645.940235599999141
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,149.500000000000000,149.500000000000000,68.105264807099999,16.828056556100002,24449.790065799999866
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,172.910003662000008,172.910003662000008,94.595055957499994,21.417932129299999,127419.540374999996857
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,157.119995117000002,157.119995117000002,85.919708934200003,23.876353250200001,123982.139991999996710
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,134.210006714000002,134.210006714000002,66.073443714000007,13.709662748700000,57946.410137200000463
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,150.289993285999998,150.289993285999998,79.558346443900007,21.531432877299999,49087.499755899996671
8,Sailele,9,263,657500.000000000000000,0.000000000000000,129.679992676000012,129.679992676000012,64.350342260999994,22.989988464200000,16924.140014600001450
9,Alao,10,540,1350000.000000000000000,0.000000000000000,140.110000609999986,140.110000609999986,70.943944231700002,21.115647355200000,38309.729885100001411
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,214.119995117000002,214.119995117000002,95.953057944600005,23.625306724000001,400699.969976999971550
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,155.559997559000010,155.559997559000010,87.395110471400002,17.009028855099999,170333.070309000002453
12,Auasi,13,377,942500.000000000000000,0.000000000000000,129.460006714000002,129.460006714000002,67.604774678100000,18.222070829500002,25487.000053600000683
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,135.130004882999998,135.130004882999998,69.951016650300005,16.523716611400001,55051.450103800001671
14,Alega,15,513,1282500.000000000000000,0.000000000000000,148.940002440999990,148.940002440999990,90.686666737799996,13.491368153800000,46522.260036500003480
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,173.309997559000010,173.309997559000010,90.347700938000003,13.400590922799999,97846.560115800006315
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,177.289993285999998,177.289993285999998,97.463309510900004,20.548267898399999,135766.390149000013480
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,256.350006103999988,256.350006103999988,115.380554833999994,30.403584790600000,388832.469791000010446
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,171.589996337999992,171.589996337999992,95.745358194800005,19.503988299100001,94883.649971000006190
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,148.550003051999994,148.550003051999994,92.977373551699998,21.098980437500000,58761.700084700001753
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,233.919998168999996,233.919998168999996,110.170335805999997,23.993791254200001,232900.089892999996664
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,161.229995728000006,161.229995728000006,91.871309435599997,21.028317695100000,77906.870401399995899
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,171.949996948000006,171.949996948000006,101.842210648000005,17.771009738200000,105508.530230999997002
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,220.919998168999996,220.919998168999996,102.921515569999997,31.951838911300001,723949.940520999953151
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,173.399993896000012,173.399993896000012,110.369642135000007,17.837824368800000,123393.259906999999657
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,170.089996337999992,170.089996337999992,101.881190586000002,19.578249267600000,83848.219852399997762
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,183.669998168999996,183.669998168999996,119.167583363999995,17.043178971600000,131680.179616999987047
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,223.770004271999994,223.770004271999994,118.847771832000006,25.284645129600001,697161.029564999975264
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,176.360000609999986,176.360000609999986,104.110611640000002,23.370599516700000,44247.009946799997124
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,193.020004271999994,193.020004271999994,111.397649392000005,15.972192905100000,137910.289947999990545
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,200.970001220999990,200.970001220999990,101.196494552999994,32.937432317499997,573885.320608000038192
31,Amanave,32,404,1010000.000000000000000,38.450000762899997,172.229995728000006,133.779994964999986,105.036163774000002,15.501620099900000,42434.610164600002463
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,147.690002440999990,147.690002440999990,80.750230265400006,18.017435632400002,101745.290133999995305
