OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,54.540000915500002,54.540000915500002,13.509058813199999,4.706729511070000,27558.479978899998969
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,54.189998626700003,54.189998626700003,16.139825608799999,10.058344997200001,31456.520111599998927
2,Tula,3,651,1627500.000000000000000,0.000000000000000,52.110000610400000,52.110000610400000,19.738601993300001,15.174939647200000,12849.829897600000550
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,51.349998474099998,51.349998474099998,16.230473421399999,8.038354463319999,5826.739958289999777
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,53.479999542199998,53.479999542199998,17.725003732400001,11.073623328700000,23875.580027600000903
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,55.529998779300001,55.529998779300001,18.168634742599998,11.820931762200001,26217.339933499999461
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,48.529998779300001,48.529998779300001,17.099099150499999,9.800865820469999,14995.909954999999172
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,53.639999389600000,53.639999389600000,18.112415019899998,11.100923967700000,11175.360067199999321
8,Sailele,9,263,657500.000000000000000,0.000000000000000,52.810001373299997,52.810001373299997,16.093650003800001,10.114965150100000,4232.629950999999892
9,Alao,10,540,1350000.000000000000000,0.000000000000000,48.799999237100003,48.799999237100003,19.252444304400001,12.312740516100000,10396.319924400000673
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,55.939998626700003,55.939998626700003,22.175402300700000,14.436990893300001,92604.480007699996349
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,55.709999084499998,55.709999084499998,16.273642994100001,9.665364181090000,31717.330195400001685
12,Auasi,13,377,942500.000000000000000,0.000000000000000,44.259998321499999,44.259998321499999,13.372625907500000,6.898568425570000,5041.479967119999856
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,47.970001220699999,47.970001220699999,16.627865463500001,9.768926567990000,13086.130119800000102
14,Alega,15,513,1282500.000000000000000,0.000000000000000,45.349998474099998,45.349998474099998,13.238284705200000,6.236343313080000,6791.240053769999577
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,47.950000762899997,47.950000762899997,16.414081221099998,10.669207698499999,17776.449962499998946
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,51.340000152599998,51.340000152599998,17.847537777700001,10.460890847700000,24861.620124299999588
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,58.720001220699999,58.720001220699999,16.879519293100000,9.610086348930000,56883.980017800000496
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,50.619998931900000,50.619998931900000,18.580312898100001,12.414210770900000,18413.090081999998802
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,36.209999084499998,36.209999084499998,12.973101451600000,3.138694148230000,8199.000117420000606
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,56.669998168900001,56.669998168900001,14.329914852500000,6.290753926270000,30293.439998099998775
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,56.220001220699999,56.220001220699999,14.594799640700000,6.168087394730000,12376.390095400000064
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,48.319999694800003,48.319999694800003,13.352345517700000,7.874659286160000,13833.029956300000777
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,55.430000305199997,55.430000305199997,25.073311083499998,15.920381329600000,176365.670160999987274
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,56.909999847400002,56.909999847400002,14.427898179800000,5.872497795350000,16130.390165000000707
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,57.270000457800002,57.270000457800002,17.962320847499999,11.062529765900001,14782.990057499999239
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,55.099998474099998,55.099998474099998,16.268570252699998,9.134778981240000,17976.770129199998337
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,57.259998321499999,57.259998321499999,30.489098236000000,17.294377192999999,178849.050251999986358
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,55.939998626700003,55.939998626700003,18.339788179700001,11.986889461800001,7794.409976359999746
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,51.950000762899997,51.950000762899997,16.433529901600000,9.372969663939999,20344.710018199999467
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,55.180000305199997,55.180000305199997,40.960971576699997,12.609238765600001,232289.669810999999754
31,Amanave,32,404,1010000.000000000000000,9.130000114440000,54.680000305199997,45.550000190699997,20.552846613500002,13.099563124499999,8303.350031849999141
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,54.880001068100000,54.880001068100000,23.191396901099999,15.480952983300000,29221.160095300001558
