OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,168.899993896000012,168.899993896000012,152.745716125000001,28.013797686699998,311601.260895000013988
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,168.320007323999988,168.320007323999988,153.917142606999988,24.391444992400000,299984.510941000015009
2,Tula,3,651,1627500.000000000000000,0.000000000000000,130.589996337999992,130.589996337999992,108.190860180000001,45.759603389699997,70432.249977100000251
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,130.250000000000000,130.250000000000000,112.335375963999994,17.322723678900001,40328.399970999998914
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,168.009994506999988,168.009994506999988,158.268307534000002,22.975798681699999,213187.410248000000138
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,166.710006714000002,166.710006714000002,145.048371640999989,27.353262199900001,209304.800278000009712
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,113.930000304999993,113.930000304999993,109.695952707999993,14.617269401600000,96203.350524900000892
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,146.050003051999994,146.050003051999994,131.581702358000001,24.648845611500001,81185.910354599996936
8,Sailele,9,263,657500.000000000000000,0.000000000000000,135.149993896000012,135.149993896000012,105.558366551000006,30.939247104200000,27761.850402799998847
9,Alao,10,540,1350000.000000000000000,0.000000000000000,130.589996337999992,130.589996337999992,115.610647130999993,19.095401380799998,62429.749450700001034
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,204.020004271999994,204.020004271999994,161.704769244000005,21.633391621600001,675279.116364000015892
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,166.710006714000002,166.710006714000002,140.406984203000007,15.512781625300001,273653.212211999983992
12,Auasi,13,377,942500.000000000000000,0.000000000000000,110.870002747000001,110.870002747000001,104.947320508000004,14.510337148400000,39565.139831499996944
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,129.300003051999994,129.300003051999994,109.767127826000007,7.847142260230000,86386.729598999998416
14,Alega,15,513,1282500.000000000000000,0.000000000000000,168.009994506999988,168.009994506999988,152.733373838999995,14.869471195099999,78352.220779399998719
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,168.009994506999988,168.009994506999988,149.997274467000011,10.474468877600000,162447.048248000006424
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,198.160003662000008,198.160003662000008,170.272964685999995,22.754520835299999,237190.239807000005385
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,256.529998778999982,256.529998778999982,201.936190103000001,35.296263016300003,680524.960648000007495
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,214.419998168999996,214.419998168999996,175.415870089000009,29.234553150400000,173837.127257999993162
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,218.789993285999998,218.789993285999998,162.961347073000013,29.194339537499999,102991.571349999998347
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,248.220001220999990,248.220001220999990,194.133491170000013,34.477765357899997,410398.200332999986131
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,195.509994506999988,195.509994506999988,155.306756307000001,29.123967019500000,131700.129348999995273
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,214.419998168999996,214.419998168999996,177.967376693999995,27.510773744200002,184374.202255000011064
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,246.699996948000006,246.699996948000006,176.739783270999993,35.860495465699998,1243187.635530000086874
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,221.110000609999986,221.110000609999986,193.200482950000008,24.795544871899999,215998.139938000007533
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,205.429992676000012,205.429992676000012,176.327328631999990,24.326416723000001,145117.391463999985717
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,230.929992676000012,230.929992676000012,211.361159546000010,16.486901118199999,233554.081299000012223
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,256.489990234000004,256.489990234000004,197.935314285999993,28.931050451499999,1161088.553599999984726
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,196.410003662000008,196.410003662000008,177.106895213000001,24.143215842800000,75270.430465700002969
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,212.460006714000002,212.460006714000002,196.357624109000000,15.630905175000001,243090.738646999991033
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,256.489990234000004,256.489990234000004,165.373413443999993,27.872442937500001,937832.627639999962412
31,Amanave,32,404,1010000.000000000000000,172.820007323999988,194.899993896000012,22.079986572300001,183.897057071000006,5.029606230400000,74294.411056500000996
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,166.529998779000010,166.529998779000010,147.753275855999988,18.598417483799999,186169.127578999992693
