,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4721.552069175123,0.0,0.0,5464.347239651901,18827.696057294186,32171.35117005237,3663.0975282772274
1,Vatia,5050.033223641297,490.64797293263695,15.65753424657849,4915.277529271331,18516.709600923816,30974.522586491887,3027.9426982203436
2,Tula,2123.144248084955,522.4954032633326,14.613698630191788,1191.719286920158,3879.877840893775,7271.82509100685,508.53757588371366
3,Onenoa,1118.2837113022244,145.88298849338813,2.087671232876016,761.991298515738,2230.7567322641858,4163.411352667202,185.600930657108
4,Afono,3692.980814188195,336.362108066699,15.657534246564326,2657.254048818214,13761.333779636696,22012.326819340167,2274.6587272830325
5,Masefau,3891.6679613064625,792.5339382243474,5.219178082186562,3130.0872378831045,13466.154466596305,21611.414190144384,2005.5248499760005
6,Aoa,2703.762152829509,314.43634260787684,5.219178082185031,1571.9381498922776,5500.380434475271,9932.565611922168,441.91128955849626
7,Masausi,1742.099010585373,450.5994876966617,3.131506849315538,1510.5745332385954,5123.7767268748175,8382.523769404754,451.1335748455512
8,Sailele,678.6184121673526,200.684358480486,6.26301369864997,480.7141368777598,1730.0827254765477,2866.360430019822,131.97561633687965
9,Alao,1863.4623019965125,475.45668270124764,7.30684931507058,1040.3735636205124,3600.2394923183997,6445.940816121436,383.3207904913077
10,Pago Pago Harbor,12804.632327029512,4639.5257428862615,230.68767123274313,7539.368908273407,44210.472776284994,69720.21864833847,7141.008195492646
11,Fagaitua,5597.21707018834,1462.8416777526097,19.832876712341797,4627.996569846887,17439.14765843593,28253.072509282592,1792.968597361382
12,Auasi,1165.5903460179431,249.02090578866995,1.0438356164386693,695.7599350763669,2268.0808217955573,4085.3030555047008,144.82523365423242
13,Amouli,2422.319714099512,741.4312276771657,6.2630136986246745,1508.683448407859,5225.380213878761,8919.11437121434,373.1346977488666
14,Alega,1259.3511360504504,222.35960632646865,0.0,1186.5070697268595,5065.706412976759,8089.42334597187,799.2318759434411
15,Laulii - Aumi,3334.6842349062936,524.1759711545029,10.438356164390818,2079.722430287044,10169.531959401445,16773.128349316397,1585.09222076886
16,Fagasa,3515.299113702223,448.8788878106166,13.569863013702964,2691.7441192305782,15094.491066565331,24491.19315429987,3660.514046396244
17,Aasu,9453.025794162339,588.469286422875,13.569863013715159,8899.422351185809,43514.16833387894,70266.15984435339,9745.818214459741
18,Fagaalu,2716.7457292777967,591.5642660267159,28.183561643915816,2079.624999418201,11013.182507956417,17948.353081475423,2411.945715503742
19,Aoloau Sisifo,1652.3517686177818,0.0,0.0,1805.136253467302,6309.89584101293,10634.654895868667,1024.3889606096257
20,Aoloau Sasae,5600.24593191464,69.07930048707418,1.0438356164391878,5899.007339622553,26100.29540019426,42373.09093144239,5449.192491144475
21,Fagamalo,2282.2891630733393,185.19209958294468,0.0,2299.9543348357324,8249.333717362837,13598.135483580418,1034.8238333853858
22,Matuu - Faganeanea,2640.3004242141133,468.05067366024673,21.920547945273675,2527.5192079996887,11715.60732973722,19036.734275813167,2384.9156068832663
23,Nuuuli Pala,28730.89163538205,5741.231643043729,416.4904109588578,11656.848102907321,75198.77030093371,128356.91302952326,14624.998172030633
24,Maloata,3016.876299438037,279.63661051978784,1.043835616438579,3428.006614943828,13647.32952672908,22300.53902429091,2688.0193734101413
25,Fagalii,2515.2402198501213,563.6190528838165,3.1315068493207407,2466.1277443225677,9022.104354860234,14982.496211799502,1657.1812526240913
26,Afao - Asili,3008.6700115041394,163.57252212905954,3.131506849318722,3400.292769584332,14621.543048186171,24112.9991475774,3224.8761940078725
27,Leone,28913.02182152418,4064.600180266079,89.76986301373744,11035.153539288376,72087.54684943492,119879.97283615726,11408.37869894507
28,Poloa,1314.6030910135241,424.59753966373415,2.087671232873233,1340.3005850014517,4764.1127367271465,7771.070818895958,805.7628037915753
29,Nua - Seetaga,3716.5593142553107,390.01004142174105,9.39452054795178,3926.918283556398,14894.83835649305,25098.01850837928,2879.514491365239
30,Tafuna Plain,38709.71655375734,7429.668799634498,389.3506849314642,4054.2088183955652,52702.171185091654,96830.2166651923,5035.165519574842
31,Amanave,1445.8758629387512,231.7001938847422,11.482191780845577,1249.7095696788226,4467.115396742113,7671.019199205303,642.8948759855965
32,Fagatele - Larsen,5003.415527007896,384.0219102690543,2.0876712328768168,3281.1128461790386,9644.211253126456,19222.236252043516,1719.303384580671
