,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4288.285482157677,0.0,0.0,6660.283614529945,30828.439326853208,54627.34856931183,15076.138670822187
1,Vatia,5123.653193386547,518.633197745493,37.57808219180866,5954.984768891962,31607.5442759428,54504.86487006518,14174.88407143521
2,Tula,2308.574676176788,503.0174151402864,12.526027397247747,1123.313258309098,5063.973630743273,8937.536282887097,958.1506304724611
3,Onenoa,1196.4513439212083,153.3881607449873,8.350684931498499,836.5924948491446,3228.799284642787,5584.826725499939,554.8751750230506
4,Afono,3843.500175153579,377.56925309312123,12.52602739725749,3124.582739854767,22461.073845597788,36581.07306832956,8783.570508901661
5,Masefau,3886.513165741216,795.7228342843923,4.175342465761775,3553.5922211488437,20392.95018773352,33511.55606914389,7331.483810714695
6,Aoa,2720.388717492412,366.69944897635617,8.35068493150184,1824.8473455774968,8049.232150731721,13887.460411383867,1800.150193548105
7,Masausi,1782.3284445166732,470.7698521458807,8.350684931505945,1605.920222020377,7081.151202109964,11444.30747331714,1578.7457003416098
8,Sailele,624.3528772441282,181.4255861225872,8.350684931494325,525.7730410688202,2244.100441649048,3762.3663300381127,556.4200567329929
9,Alao,2032.0069527603716,482.2520440097919,8.350684931509631,1205.1917226261633,5040.27161898601,8702.283598810229,851.2827462253236
10,Pago Pago Harbor,14730.851768600342,4093.477839175038,334.02739726039226,9114.104550549227,76973.48911725853,130950.0616273518,32101.306385957752
11,Fagaitua,6119.625487613457,1295.54611478016,29.227397260273968,5389.469449241949,26344.726890770766,43207.65475240505,6730.526791080066
12,Auasi,1210.3482722923754,192.0866264256984,0.0,851.2061928170027,3252.5082773702875,5673.190908147492,563.7756178318072
13,Amouli,2788.544217738981,612.4601000172634,4.175342465758992,1665.5928227698564,7206.348820535491,12150.511054266259,1109.3258610954072
14,Alega,1338.6983028807106,113.32575128430739,0.0,1589.1840601608094,8553.20995412653,14534.64548586051,3493.321145588369
15,Laulii - Aumi,3508.171450297253,279.31649041024065,16.701369863019263,2612.7135928687712,16921.417370521045,29170.9396996085,6698.42538350664
16,Fagasa,3840.2016408293703,514.5204871822834,41.75342465764558,3244.811729144986,25591.759472413978,44445.42103987112,13375.716587932739
17,Aasu,9702.709534588535,556.0720984615238,12.526027397278156,10109.561864643472,62455.531107696945,107340.70616143792,28769.055932060568
18,Fagaalu,2915.683387566868,538.9810298418115,45.928767123280714,2502.964708155512,17215.772048722873,31021.298392263696,9280.415405034066
19,Aoloau Sisifo,1545.9692618916395,0.0,0.0,2193.3213122030256,9716.731726342006,17707.335177656892,4937.175446901796
20,Aoloau Sasae,5507.262791213468,71.70454659136598,0.0,6987.943621441042,38496.963796641474,68648.41311217264,19927.441288373604
21,Fagamalo,2243.2027403832262,150.27753079562697,4.175342465760384,2738.2661322336485,13075.1962552885,22723.229660865556,5357.8203211532455
22,Matuu - Faganeanea,2902.0926588087,344.9319942049447,29.22739726018351,3125.4595652491744,18343.74776525067,32519.48778761937,8648.665213974326
23,Nuuuli Pala,30939.614729646615,16971.201321371416,597.0739726033117,13585.812846494706,130732.20639756024,207183.46462641112,46810.20278218032
24,Maloata,2989.1068014867583,309.0170891306289,0.0,4013.026038018774,20624.939142822815,35667.57075157704,9858.66551999439
25,Fagalii,2552.1084935438626,535.7520979712133,8.350684931505317,2622.2681639001266,11783.463648511037,19938.582514628593,4093.1369294388023
26,Afao - Asili,3370.8792345520687,152.2121071550064,4.175342465756138,3786.5902496476288,20293.02730481449,34615.203480122254,8019.886488562973
27,Leone,31829.881272912386,8926.02624917463,66.80547945204678,10971.575210190338,101242.27062497058,159209.9765642048,25388.837893995893
28,Poloa,1476.373261145575,451.61198931857626,8.350684931486668,1295.497430866338,5550.950801319188,9164.236478479226,1455.8027423839808
29,Nua - Seetaga,4016.4150175953378,186.9439983723666,4.175342465751753,4323.351395648174,18845.533484983476,33105.64320613782,6446.359932454332
30,Tafuna Plain,44629.20570955841,11760.109392382914,463.46301369815137,2871.062905276235,83877.5222919436,134912.71237060137,12270.364225028014
31,Amanave,1573.797916775796,203.53402417528767,12.526027397239396,1288.0166076262683,5153.451231020634,8947.54315325839,1141.1002198319409
32,Fagatele - Larsen,6416.387939054225,377.8615268711251,4.175342465760731,3139.32865206928,14287.639195862332,27476.75269996836,4238.313575618345
