SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
Fagatuitui - Vaaogeoge,1.132844952392558,0.0,0.0,1.7594604430176048,8.144010473853466,14.431015926252245,3.9826937049484394
Vatia,1.353525711403311,0.1370083691148224,0.009927077128774478,1.5731402363677274,8.349828186464363,14.39865916245486,3.744607474919183
Tula,0.6098607893549746,0.13288311659243976,0.003309025709585732,0.2967479100740311,1.337760041980712,2.36104683492285,0.25311656835317103
Onenoa,0.3160689444263534,0.040520857200324785,0.0022060171397238217,0.22100431254928823,0.8529583646226544,1.4753548457287702,0.14658248473618934
Afono,1.0153451282706714,0.09974322472811603,0.0033090257095883062,0.8254272715529136,5.93358679993926,9.663695234606758,2.32037338847757
Masefau,1.0267079560201886,0.2102076925785765,0.0011030085698652196,0.9387595642453324,5.38724643699394,8.852814789897879,1.9367727412441227
Aoa,0.7186505282774055,0.09687172683498196,0.0022060171397247047,0.48207357297589853,2.126381755723101,3.6686781917960993,0.4755492769299901
Masausi,0.4708412698448587,0.1243642133810816,0.0022060171397257885,0.42423915689156705,1.8706418753637937,3.0232655938411357,0.4170604091506438
Sailele,0.16493654828733584,0.0479275599371761,0.0022060171397227193,0.1388945158052324,0.5928285018713124,0.9939118381388284,0.1469905992272682
Alao,0.5367993407246129,0.12739748697015477,0.0022060171397267625,0.31837790774959884,1.3314986341307724,2.298899662864896,0.2248850656358362
Pago Pago Harbor,3.8914785734146897,1.0813822277305483,0.08824068558907236,2.407691227327691,20.334240567084425,34.59333968022078,8.480266310591231
Fagaitua,1.6166337043138224,0.34224700823370446,0.007721059989041095,1.4237469233451443,6.959539192188695,11.414252571252348,1.7780167234532032
Auasi,0.31974012378802147,0.0507439082761296,0.0,0.22486484236885326,0.8592216166494636,1.4986981885871395,0.1489337325138642
Amouli,0.7366553030885422,0.1617948095417605,0.0011030085698644845,0.4400029871767585,1.9037155806185018,3.2098248062276262,0.29305283137729593
Alega,0.3536466080686031,0.029937490368278055,0.0,0.4198179315408014,2.259518580001514,3.8396463672907433,0.9228376336723707
Laulii - Aumi,0.926760668367926,0.0737875959046541,0.004412034279453525,0.6902057752553291,4.4701646696052855,7.7061454823249775,1.7695364304117163
Fagasa,1.0144737478611765,0.1359219061399182,0.01103008569865955,0.8571884041116894,6.760626283346546,11.741235766944834,3.5334898024673675
Aasu,2.563184183171323,0.14689867839477766,0.0033090257095937654,2.6706631769065954,16.49900256378252,28.35640902807938,7.599979043684304
Fagaalu,0.7702419118603148,0.14238369661537104,0.012133094268491313,0.661213192882858,4.547924933655219,8.194958438881086,2.4516258983786594
Aoloau Sisifo,0.40840179185243825,0.0,0.0,0.5794140776872977,2.5668884536112206,4.6777821485519775,1.3042635121589414
Aoloau Sasae,1.4548646260804443,0.018942333482134338,0.0,1.8460190423633231,10.169819920086372,18.13498858866887,5.264272020032233
Fagamalo,0.5925913543325178,0.03969911586534237,0.0011030085698648523,0.7233732406844274,3.4541007451520738,6.002841025970175,1.4153861098796954
Matuu - Faganeanea,0.766651621862812,0.09112137477310867,0.007721059989017199,0.825658904271005,4.8459045346418,8.590738127830987,2.2847351869060257
Nuuuli Pala,8.173379902360207,4.48331619546933,0.1577302254905621,3.5889913512842,34.535788428456286,54.73207021728829,12.365944889374141
Maloata,0.78963832196236,0.08163366246981651,0.0,1.0601291145154956,5.44853142323779,9.42237350058561,2.6043833877479585
Fagalii,0.6741956049564692,0.14153070322525138,0.002206017139725623,0.6927298253938243,3.1128611589544577,5.2672152200544655,1.0812921689237074
Afao - Asili,0.8904919091500891,0.04021017677135236,0.0011030085698637306,1.0003111194299135,5.360849609167455,9.144367533750856,2.118629453456658
Leone,8.408563395627812,2.358006206296961,0.017648137117806106,2.8983829664264023,26.745373115539728,42.05881792891911,6.707020084132683
Poloa,0.3900164771433489,0.11930324244226695,0.002206017139720696,0.3422341473068222,1.4664057750860928,2.4209346789928143,0.38458232206106097
Nua - Seetaga,1.0610243880281955,0.04938536993802483,0.0011030085698625724,1.1421083848911693,4.978462271795055,8.74558397705184,1.702947796076326
Tafuna Plain,11.789786530705465,3.106691618404579,0.12243395125466805,0.7584544298126337,22.158092818907328,35.64016105236651,3.2414866580541006
Amanave,0.4157533432704956,0.053767990234434106,0.0033090257095835258,0.3402579232698466,1.361397518601183,2.3636903698825757,0.3014467272734435
Fagatele - Larsen,1.695030034635833,0.09982043527659885,0.0011030085698649438,0.8293227286744459,3.7743942216493442,7.258588714256042,1.1196437738982494
