,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,0.07850070696212995,0.0,0.0,0.12192214685432332,0.5643407585073934,1.0,0.2759815196172921
1,Vatia,0.09400359409386459,0.009515356087605557,0.0006894445529108551,0.1092560229823177,0.5799031765566691,1.0,0.2600664015079551
2,Tula,0.25830101306520775,0.056281440345414345,0.0014015078653422215,0.12568488929772867,0.566596148027883,1.0,0.10720522973507295
3,Onenoa,0.21423249148595655,0.027465160207142573,0.0014952451243240618,0.1497973949718655,0.578137772815817,1.0,0.09935405381325946
4,Afono,0.10506799972691694,0.010321437328748174,0.0003424182602259972,0.08541528385507932,0.6140080637777597,1.0,0.24011243444102592
5,Masefau,0.11597531185129788,0.023744729508907,0.000124594108884316,0.10604080018894886,0.6085348631874048,1.0,0.2187747950464537
6,Aoa,0.19588813482862913,0.026405076098417843,0.0006013111601496696,0.13140252368112085,0.579604327378214,1.0,0.12962414582816603
7,Masausi,0.15573930084212115,0.041135722125912766,0.0007296802319385337,0.14032480565247343,0.6187487725771045,1.0,0.13795030446556233
8,Sailele,0.165946859629111,0.04822113803063652,0.002219529997603857,0.13974530785881611,0.5964598459571893,1.0,0.14789098347245638
9,Alao,0.2335027271506282,0.05541672349953352,0.0009595969651749033,0.13849143261556499,0.5791895382121439,1.0,0.09782291470502186
10,Pago Pago Harbor,0.11249213315011895,0.0312598389668877,0.0025507998477384704,0.069599849265329,0.5878079640489526,1.0,0.24514159051951673
11,Fagaitua,0.14163290099129539,0.029984180400535316,0.0006764402610546016,0.1247341351926063,0.609723602026892,1.0,0.15577162957925708
12,Auasi,0.21334523937034214,0.03385865724170065,0.0,0.15004011086504282,0.5733119738134024,1.0,0.09937540036280937
13,Amouli,0.22950015890565145,0.05040611849838347,0.0003436351316509404,0.13708006316203772,0.5930901826557504,1.0,0.09129869979468093
14,Alega,0.09210395287473737,0.007796939484664565,0.0,0.10933765544586471,0.588470490212314,1.0,0.24034443419942486
15,Laulii - Aumi,0.12026254506790317,0.00957516258600299,0.0005725345167143659,0.0895656300336405,0.5800778975504908,1.0,0.22962665764231582
16,Fagasa,0.08640263835917765,0.011576456587523766,0.0009394314122975547,0.0730066597014376,0.5758019358047279,1.0,0.30094701040032096
17,Aasu,0.09039170582682665,0.0051804400990729865,0.00011669410277997708,0.09418199512716943,0.5818438627911138,1.0,0.2680162723057978
18,Fagaalu,0.09398972766059338,0.017374547738989103,0.0014805559245945278,0.08068536256946997,0.5549661987396459,1.0,0.2991627006607976
19,Aoloau Sisifo,0.08730671478124742,0.0,0.0,0.12386512652511132,0.5487404868578177,1.0,0.2788209178494301
20,Aoloau Sasae,0.08022418205377173,0.0010445186325603705,0.0,0.10179322878188934,0.5607844675700923,1.0,0.2902826210390594
21,Fagamalo,0.0987184820935256,0.006613387843121536,0.00018374775628621356,0.12050514707200932,0.5754109979272396,1.0,0.23578603926978747
22,Matuu - Faganeanea,0.08924164727814586,0.01060693195592906,0.0008987656094420648,0.09611035652409879,0.5640847692636289,1.0,0.26595330376842513
23,Nuuuli Pala,0.14933438238151042,0.08191387933382392,0.0028818611257415885,0.06557382786793511,0.6309972981352243,1.0,0.22593599767523675
24,Maloata,0.08380460845807938,0.008663810924576795,0.0,0.11251189675824329,0.5782546640609351,1.0,0.27640417646212956
25,Fagalii,0.127998491952546,0.026870119657610627,0.0004188203913381788,0.13151728122980727,0.5909880323671812,1.0,0.20528725782967464
26,Afao - Asili,0.09738146524222493,0.00439726166111992,0.000120621635754758,0.10939095741043597,0.5862460787343845,1.0,0.2316868220395811
27,Leone,0.1999239115525924,0.05606449069210824,0.0004196061132205874,0.06891261117525395,0.6359040608497452,1.0,0.15946763162644714
28,Poloa,0.1611016110957641,0.04927982711697983,0.0009112253869808951,0.14136446979610476,0.6057188522311407,1.0,0.1588569594207554
29,Nua - Seetaga,0.12132115943455496,0.005646892199264292,0.00012612177445861075,0.1305925811115677,0.5692544128394852,1.0,0.1947208786222637
30,Tafuna Plain,0.3308005963660656,0.08716828226000103,0.0034352805273459457,0.021280892325324447,0.6217169666082648,1.0,0.09095039310544491
31,Amanave,0.1758916263178538,0.02274747611596235,0.0013999404286391003,0.14395198609991802,0.575962713199536,1.0,0.12753223988826376
32,Fagatele - Larsen,0.23352060591430854,0.013752044537328466,0.0001519590947064694,0.11425399086817471,0.5199900931480446,1.0,0.15425089063101788
