,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,200961.71224196846,53.08846802446641,0.20160154753789516
1,direct_net_infiltation,41958.51183172618,11.084266196193372,0.042092102138730395
2,direct_soil_moisture,1388.3942986791953,0.36677497175200197,0.00139281476100034
3,interception,112965.60092588847,29.842354673997573,0.11332526833661856
4,net_infiltration,575447.4737487757,152.0171403251605,0.5772796217761222
5,rainfall,954867.7263408432,252.24936726456832,0.9579078978612696
6,runoff,97488.61813622428,25.75376836181988,0.09779900889742346
