SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
Fagatuitui - Vaaogeoge,4.811636296561068,0.0,0.0,5.46434467017237,18.752586742502967,32.17133604223844,3.6630958057926
Vatia,5.015027593058604,0.49064774221707874,0.015657526883994816,4.9152752179787935,18.557641833781958,30.974508021458178,3.0279412744021923
Tula,1.7810471540352804,0.5224951575722766,0.014613691758447029,1.1917187265424625,4.2149418726635295,7.271821671603781,0.5085373367559946
Onenoa,0.9138167575360686,0.14588291989537697,0.0020876702511981936,0.7619909402074244,2.433783360973676,4.163409394921879,0.1856008433826777
Afono,3.7836361489138404,0.3363619499004051,0.015657526883980658,2.6572527993075976,13.673697348294892,22.012316468566194,2.2746576576787807
Masefau,4.027883111178749,0.7925335655540827,0.005219175627992005,3.1300857660339094,13.336355953192632,21.611404027890053,2.0055239069255637
Aoa,2.3864871849394844,0.3144361947516534,0.005219175627990474,1.5719374107256905,5.817035670399091,9.93256094136905,0.44191108176020616
Masausi,1.6880240720765571,0.4505992758129527,0.0031315053767988037,1.510573822926792,5.179069753246961,8.382519827722005,0.4511333627107004
Sailele,0.6457303215730599,0.20068426411343193,0.006263010753616502,0.48071391083335213,1.762893139581095,2.8663590821818956,0.13197555427848
Alao,1.4997822928997886,0.47545645912903295,0.0073068458791982005,1.0403730744095492,3.958515081443268,6.445937785070835,0.3833206102438085
Pago Pago Harbor,13.268282221404936,4.639523561259453,0.23068756275734373,7.539365363064211,43.819382602868124,69.72018586406125,7.141004837603115
Fagaitua,4.648178700114437,1.462840989886048,0.019832867386402483,4.627994393641398,18.372289790375905,28.253059223946153,1.7929677542604756
Auasi,0.7757086725122091,0.24902078869250233,0.001043835125599758,0.6957596079117792,2.6573745790080956,4.08530113448795,0.14482516555360536
Amouli,1.7842030428832008,0.7414308790367372,0.006263010753591207,1.508682738985293,5.86131690523149,8.919110177212604,0.37313452229113553
Alega,1.0974656432680017,0.222359501767144,0.0,1.1865065118000853,5.227355804729049,8.089419542112637,0.7992315001236302
Laulii - Aumi,2.7891396306267735,0.5241757246731997,0.010438351256001706,2.079721452346957,10.705519130040415,16.77312046215109,1.5850914754168834
Fagasa,3.825137328619332,0.44887867673597887,0.013569856632797117,2.6917428535018253,14.823213823002678,24.491181637897864,3.6605123251264375
Aasu,9.259661353947083,0.5884690097091672,0.013569856632809312,8.899418166443777,43.71711288266039,70.26612680336028,9.745813631720154
Fagaalu,2.703491214186241,0.5915639878576673,0.02818354839126521,2.0796240215239283,11.033031099396531,17.948344641688596,2.411944581343544
Aoloau Sisifo,1.445720368016786,0.0,0.0,1.8051354046448442,6.515034284310396,10.634649895174737,1.0243884789150424
Aoloau Sasae,5.151399409337344,0.06907926800417351,0.0010438351256002766,5.899004565754432,26.55485427586484,42.373071006502585,5.449189928791104
Fagamalo,2.076311603320691,0.18519201250075748,0.0,2.299953253336822,8.454398227505678,13.598129089380114,1.0348233467840515
Matuu - Faganeanea,2.114503755886954,0.468050453570532,0.02192053763765654,2.5275180194938005,12.225849349507655,19.036725324240926,2.384914485433335
Nuuuli Pala,26.911266514873283,9.578987961676072,0.4164902151141322,11.65684262155131,80.71149793621636,128.3568526727329,14.624991294972533
Maloata,2.7162747456826537,0.2796364790273121,0.0010438351255996677,3.4280050030051203,13.948065991982027,22.300528537991987,2.688018109432862
Fagalii,2.254643873999736,0.5636187878553408,0.003131505376804007,2.4661265846845577,9.282415221912139,14.982489166636439,1.6571804733739592
Afao - Asili,2.7448392920806186,0.16357244521296527,0.003131505376801988,3.4002911706774013,14.885297651566981,24.112987809012147,3.2248746775864214
Leone,27.37765018494302,5.86350893276863,0.08976982080159106,11.035148350269468,75.42151020923816,119.87991646544674,11.408373334425892
Poloa,1.1413206142506562,0.42459734000682375,0.0020876702511954106,1.3402999547569288,4.937033939134849,7.771067164734439,0.8057624249007507
Nua - Seetaga,3.0177308281429616,0.3900098580287804,0.009394516130401579,3.926916437016325,15.588410997465164,25.09800670663206,2.8795131373419274
Tafuna Plain,35.0394280170279,8.642980986051766,0.38935050184855025,4.054206912000141,57.41829264843216,96.83017113308227,5.035163151907823
Amanave,1.2333868826609815,0.23170008493322808,0.011482186381617552,1.2497089820325735,4.677282535752604,7.671015592090684,0.6428945736795475
Fagatele - Larsen,3.961570045942478,0.3840217296918701,0.002087670251198994,3.2811113033136374,10.673163706906271,19.22222721324338,1.7193025761190817
