,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,187913.73649939883,49.641557489790145,187.91364813742652,0.11260315030460068
1,direct_net_infiltation,59865.546980626175,15.81480442812649,59.8655188302743,0.035873104916670895
2,direct_soil_moisture,1388.3942986791953,0.36677497175200197,1.388393645819746,0.0008319645748554643
3,interception,141067.56991167343,37.266109504122014,141.0675035779985,0.08453162112456715
4,net_infiltration,971107.0663882775,256.53934705837406,971.1066097482397,0.5819144305010873
5,rainfall,1608948.6557399628,425.03926897484394,1608.9478991700641,0.964126895083329
6,runoff,369601.7207585749,97.6384452310694,369.60154696214244,0.22147565628098723
