SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
Fagatuitui - Vaaogeoge,4.695535737676585,0.0,0.0,7.10205935036837,32.7545319659256,58.06476935784639,15.884736735588751
Vatia,5.910208402075722,0.6769096959000729,0.07515612904313444,5.786555686427524,32.24836764247541,55.994019690144185,14.002568039237328
Tula,3.0277968795084655,0.6412957803048516,0.07202462366638099,0.9564783019842938,5.397119939242187,9.54222227554623,0.7764654577455855
Onenoa,1.299178074856335,0.18349230114143528,0.01356985663278826,0.8293548426994513,3.3181152615447376,5.764727356173219,0.5654159117679726
Afono,4.248522048771807,0.44023921244871134,0.06784928316404897,3.1032992134591337,22.764064285499863,37.8832105778795,8.902389621785007
Masefau,4.829097926386324,0.9447664929985176,0.054279426531116844,3.3586299835725852,21.212391175028817,34.867603973717884,7.083833995412996
Aoa,3.198547424666682,0.4905416280401464,0.05427942653121688,1.6987372823326583,8.138063972413503,14.034095333901604,1.6481286784304292
Masausi,2.481578829205473,0.5025318160212521,0.02818354839119997,1.2956864439666649,7.2532780039509035,11.86350632448417,1.4650991440454233
Sailele,0.8199272720278643,0.22934102062844686,0.01878903226080375,0.5135477453753802,2.442995215380086,3.988259156260593,0.4363996311040576
Alao,2.38444475537611,0.6324544951854439,0.06054243728472604,1.0405922782514874,5.071323346557635,8.67934989081585,0.8640640993854337
Pago Pago Harbor,16.155458840374816,5.98807862397102,0.846550286862987,8.356895307595114,76.80484747268439,130.93447503004725,33.27751599591752
Fagaitua,7.318134959208941,1.8466922513923354,0.18789032260800562,4.866862136610255,26.64153948695652,43.76995003730607,6.882013687758003
Auasi,1.4898832740295638,0.31348631050524145,0.0292273835167801,0.6958970429622259,3.226671824612461,5.644380136663697,0.5195671949640086
Amouli,3.412580597489985,0.8667867891908575,0.07202462366633995,1.31209205330692,7.141483272556742,12.213650369643382,1.184852035343677
Alega,1.409405323387787,0.2498123676774376,0.010438351255951129,1.4724112102944469,8.324285892379248,14.153767568329696,3.3355403505447434
Laulii - Aumi,3.8646725591472264,0.8179092069792954,0.09081365592719033,2.520844431006857,17.27524688405541,29.393567243438035,6.698712745133154
Fagasa,4.16230648369773,0.6834980344186304,0.0876821505503217,3.11859487766545,25.577290407075463,44.699471313286075,13.13210523937503
Aasu,10.496318897429928,0.7484489364072626,0.09185749105304343,10.04565003456914,63.685717155585756,110.03511779923011,29.36389452564549
Fagaalu,3.2829223589326557,0.728852672583841,0.12212870969519522,2.346656182522478,17.256120368155035,31.333830660712493,9.301395588771145
Aoloau Sisifo,1.7244608625444595,0.0,0.0,2.2447743963325073,10.250433093164297,18.58932050856352,5.09304555994729
Aoloau Sasae,6.435424477620516,0.10190440562972738,0.015657526883985758,6.525456992624457,39.047525190449775,69.25427305317298,19.520438841722246
Fagamalo,2.4498688612035564,0.1983217197813166,0.008350681004794724,2.770054847441204,13.53769257634167,23.511445009540832,5.525379444767817
Matuu - Faganeanea,3.1488782767206107,0.6537122000995349,0.08141913979667527,2.885609138079025,18.16826698673609,32.01999214831301,8.490631461457703
Nuuuli Pala,34.55491098283575,18.874936661854157,1.6972759142196137,12.227848276806315,129.6871877156397,208.62007922349986,49.06508733857825
Maloata,3.7005799305066365,0.2885873654867649,0.011482186381584674,3.668822989713857,20.518618364421418,35.947914153602966,9.222547770492385
Fagalii,3.2748883121034607,0.6042048395387298,0.04175340502395796,2.413435531765478,12.064644624653432,20.823125927926156,4.1203843212133355
Afao - Asili,4.008424307978216,0.24953401058218494,0.03966573477278674,3.281337471512539,19.72298459431133,34.238185336356715,7.7915594123602885
Leone,35.44614262114609,10.850497561373189,0.9269255915322615,8.94704488644215,100.8374132145538,159.40470746916745,26.527987604071637
Poloa,1.7450539870910113,0.4836958107685182,0.02818354839116761,1.2155477395439802,5.603934984503489,9.42687499938178,1.5243263473378301
Nua - Seetaga,4.577244859845511,0.5685091551526604,0.06263010753601053,3.9434142526632985,18.748820237814112,32.817527429336515,6.324473509001287
Tafuna Plain,48.006676755780816,13.447809918149291,2.081407240440648,1.175459256135376,80.85435018321805,134.2033752136541,15.11389059334525
Amanave,1.811306205362791,0.32005029463578133,0.04070956989837279,1.133006480507138,5.06993851914908,8.857965729436538,1.1239355508788456
Fagatele - Larsen,7.756055113184378,0.4365388181745187,0.04070956989831572,2.092746770076906,14.206095006088939,27.131839275512867,3.699184675399929
