,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,203072.54545186105,53.6460911662987,0.13313914117262435
1,direct_net_infiltation,35108.058416599175,9.274567856023097,0.023017669549685073
2,direct_soil_moisture,1388.3942986791953,0.36677497175200197,0.0009102639853349123
3,interception,136617.39417511458,36.09049744519857,0.08956957962605748
4,net_infiltration,870018.321477942,229.83452581688275,0.570404491992149
5,rainfall,1490157.4920691373,393.657963432749,0.9769823304503149
6,runoff,315338.4105417237,83.30359518818946,0.20674328508980025
