,TFplain,NWest,Central,East,TFplain_S_6,NWest_S_6,Central_S_6,East_S_6,TFplain_S_7,NWest_S_7,Central_S_7,East_S_7,TFplain_S_11,NWest_S_11,Central_S_11,East_S_11,TFplain_S_12,NWest_S_12,Central_S_12,East_S_12,TFplain_S_13,NWest_S_13,Central_S_13,East_S_13,TFplain_S_14,NWest_S_14,Central_S_14,East_S_14,TFplain_S_15,NWest_S_15,Central_S_15,East_S_15,TFplain_S_16,NWest_S_16,Central_S_16,East_S_16,TFplain_S_8,NWest_S_8,Central_S_8,East_S_8,TFplain_S_9,NWest_S_9,Central_S_9,East_S_9,TFplain_S_10,NWest_S_10,Central_S_10,East_S_10
actual_et,106748.87922280066,37090.417853284554,38635.019760375806,24360.334598745038,1.00551268339954,1.009968345832348,1.007283925135683,1.0042682640346685,1.0051004745578809,1.0222806285205075,1.0155006861689064,1.0164710333979645,1.0877900217306566,1.0938749636227538,1.0460395608179511,1.115994491604451,0.8875354491677653,0.9307534471246883,0.89303151329493,0.8673664175453748,1.0068590090487501,1.0136685874267095,1.0023224100597505,1.0237842077725534,1.0875313356220342,1.106957801787984,1.0546523148884284,1.1296662240540527,0.88735412459991,0.9425232732715935,0.9009057765900239,0.8786153510654919,1.0067246384308988,1.0261464910939238,1.0107613476547472,1.0363497020570183,1.0820394470712182,1.0826414489899927,1.0386690892467492,1.1112904449347043,0.8829440725219768,0.9221110601214298,0.8870639872934655,0.8643857901573321,1.0017215741292056,1.0037604677448717,0.9953994432992676,1.0194964469433712
direct_net_infiltation,37951.5010231075,3575.491973737851,7627.200889094557,5916.293393040048,1.2392998249209324,1.0,1.0,1.0,1.158993935654903,1.0,1.0,1.0,1.3776875642621922,1.187740484534891,1.220068295444417,1.1664743513788731,1.1958317988243232,0.9354672194410645,0.9243662042267284,0.9427765407263158,1.3495108831184963,1.1251749118203984,1.1467236661462183,1.1109917170671604,1.2950489299125265,1.187740484534891,1.220068295444417,1.1664743513788731,1.1166168546618016,0.9354672194410645,0.9243662042267284,0.9427765407263158,1.2661838323669778,1.1251749118203984,1.1467236661462183,1.1109917170671604,1.132803972357729,1.187740484534891,1.220068295444417,1.1664743513788731,0.9576705677434841,0.9354672194410645,0.9243662042267284,0.9427765407263158,1.1022821098525868,1.1251749118203984,1.1467236661462183,1.1109917170671604
direct_soil_moisture,1473.8958904102162,139.8739726028271,611.6876712331698,171.1890410956767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.22025495750203,3.059701492537215,2.0989761092171406,3.5121951219557754,0.6090651558076383,0.4179104477613476,0.5273037542659822,0.41463414634240403,2.711756373938966,2.686567164177116,1.6296928327633686,2.5609756097594696,3.22025495750203,3.059701492537215,2.0989761092171406,3.5121951219557754,0.6090651558076383,0.4179104477613476,0.5273037542659822,0.41463414634240403,2.711756373938966,2.686567164177116,1.6296928327633686,2.5609756097594696,3.22025495750203,3.059701492537215,2.0989761092171406,3.5121951219557754,0.6090651558076383,0.4179104477613476,0.5273037542659822,0.41463414634240403,2.711756373938966,2.686567164177116,1.6296928327633686,2.5609756097594696
interception,29590.8033948424,42208.58742074918,30332.290337421528,20215.731282315814,1.0762778318474495,1.0685320013867288,1.0783599344916073,1.1004273124736796,1.044489507756989,1.0498639240458347,1.0493631907621521,1.044251383107487,0.8830628374951748,1.011521278830788,1.0566006622798787,1.0044276853694583,1.2993284053981544,1.1139386391453745,1.145707255146012,1.1988986118599612,1.062397911291732,1.0661985224805863,1.0781747907139605,1.0898161851534365,0.8580661984002271,0.9937713589194491,1.0281038299221807,0.9531772877115215,1.2608218877191149,1.094724349686388,1.1153588123493392,1.1383487832230972,1.0312228547750604,1.0475696015945792,1.049231158282955,1.0341258811731624,0.8212813102275224,0.9466151676698222,0.9795354151999737,0.9127063479166068,1.208105445518045,1.0429846652909733,1.0640477115968312,1.0909919960306693,0.9874586151857991,0.9978061242591764,0.9999181535441427,0.9902756146850485
net_infiltration,355119.67877563223,234216.1763345788,190464.967031672,107591.68949906711,1.1677759368373262,1.1171541677113097,1.1228451674001736,1.1500118306834348,1.0971845003054956,1.0827457655479336,1.0757115501703096,1.0506095811717595,1.1585862684072754,1.1166346550155615,1.11977843895056,1.147786911530154,1.1681101304037191,1.11906151721249,1.124820973831857,1.1552652713236726,1.1469270318099507,1.112904552500438,1.1122940401294839,1.1385227854255784,1.0903261815426497,1.0820281590591354,1.0736796149483128,1.0488157779689236,1.098959888605911,1.0848597207290058,1.0784483457269152,1.0564489634195515,1.0808076932958333,1.0788748157352124,1.0670537482444693,1.0419994385819216,0.996299708666539,0.9992420015195964,0.9997523929136378,0.9991690226214485,1.0032372935203684,1.002246825253015,1.0032741546149697,1.005708698114195,0.9891120453315423,0.9973168027702833,0.9941016366196354,0.9937455087039317
rainfall,555971.7543159587,396135.72635277983,315169.02452759986,170297.8395588771,1.1813117894379699,1.1647432052801194,1.1826152059257438,1.194159679440075,1.1040555431145063,1.1199515093457861,1.1154278129039668,1.0885976862008813,1.1813117894379699,1.1647432052801194,1.1826152059257438,1.194159679440075,1.1813117894379699,1.1647432052801194,1.1826152059257438,1.194159679440075,1.1813117894379699,1.1647432052801194,1.1826152059257438,1.194159679440075,1.1040555431145063,1.1199515093457861,1.1154278129039668,1.0885976862008813,1.1040555431145063,1.1199515093457861,1.1154278129039668,1.0885976862008813,1.1040555431145063,1.1199515093457861,1.1154278129039668,1.0885976862008813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
runoff,94194.78826311792,93851.67430851831,62747.2622117922,24709.530592024366,1.5087657782431452,1.4061124162663083,1.53602568472162,1.6490384915593734,1.2968574730779885,1.2980111238085767,1.3403762947382964,1.3674633081229024,1.6121103351717467,1.4094686836052222,1.5762134463900292,1.6882325661002107,1.5300822954303204,1.4050849673211367,1.5440673404946808,1.6596320821824608,1.6751907883282855,1.425255715928981,1.603280577384147,1.7321922859832861,1.3872563657896888,1.301251831795992,1.376451857093509,1.3987444012574484,1.3160483974892216,1.2970854058289534,1.3473418516242277,1.3804536259370837,1.4432923859751883,1.3160625769921028,1.4005596616748708,1.436092684759735,1.0741484564318102,1.0030535031987666,1.029794364692896,1.0254657502027333,1.016605236577775,0.9992528856842349,1.0060010550817644,1.0142775718257329,1.121589475629851,1.0148201623249529,1.0499103013753073,1.057499495565147
