,Base,PctCng_6_FutureClimate_RCP45_out,PctCng_7_FutureClimate_RCP85_out,PctCng_11_Future_RCP4.5_Scn1_out,PctCng_12_Future_RCP4.5_Scn2_out,PctCng_13_Future_RCP4.5_Scn3_out,PctCng_14_Future_RCP8.5_Scn1_out,PctCng_15_Future_RCP8.5_Scn2_out,PctCng_16_Future_RCP8.5_Scn3_out,PctCng_8_Future_Present_Scn1_out,PctCng_9_Future_Present_Scn2_out,PctCng_10_Future_Present_Scn3_out
actual_et,206834.65143520606,0.006495980286215821,0.011463151600383498,0.08440438727912074,-0.106063351704715,0.009226127017248932,0.08983595000332997,-0.10125061036286866,0.014450613854938456,0.07749126316190794,-0.11144851620192833,0.002999743014302288
direct_net_infiltation,55070.48727897994,0.16491206087044527,0.10956973162607392,0.320834110136961,0.11414370303766794,0.281235480840676,0.26388418339704245,0.059553192167486335,0.22381113600369368,0.15207402923148816,-0.04998370261321654,0.11085923205226048
direct_soil_moisture,2396.6465753418897,0.0,0.0,1.945557491286718,-0.4368466898952955,1.4233449477356301,1.945557491286718,-0.4368466898952955,1.4233449477356301,1.945557491286718,-0.4368466898952955,1.4233449477356301
interception,122347.41243532894,0.0781120659047761,0.047512560034108996,-0.009543569725471943,0.18069097026818542,0.07215085783740963,-0.03724589764357327,0.1472203510534735,0.04180659298788377,-0.08113919630787428,0.09607487904020515,-0.005417181990327527
net_infiltration,887392.51164095,0.14261745890990235,0.083117777790118,0.1378748027947879,0.1443156468710535,0.12949482058835696,0.07953017731518838,0.08568161562927672,0.07264016711273276,-0.0018347557475850702,0.0032834282938270097,-0.007089690243758368
rainfall,1437574.3447552156,0.17855391905636603,0.10909786158322518,0.17855391905636603,0.17855391905636603,0.17855391905636603,0.10909786158322518,0.10909786158322518,0.10909786158322518,0.0,0.0,0.0
runoff,275503.2553754528,0.49258581518513184,0.31349464856715564,0.5417309664893273,0.5023055970821655,0.5787835295878443,0.3565280214792335,0.32249221614794005,0.3895725369339164,0.035461417962303995,0.008070143075473761,0.06314448897581754
