OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,49.369998931900000,49.369998931900000,13.295142156600001,4.619317543470000,27122.089999399999215
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,50.250000000000000,50.250000000000000,14.855074393600001,7.270007314170000,28952.539993099999265
2,Tula,3,651,1627500.000000000000000,0.000000000000000,52.090000152599998,52.090000152599998,18.534193543600001,12.918891664700000,12065.759996900000260
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,50.189998626700003,50.189998626700003,17.792339826999999,7.548905293990000,6387.449997900000199
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,47.139999389600000,47.139999389600000,15.727654057900001,8.918161332029999,21185.150015999999596
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,50.340000152599998,50.340000152599998,15.477851705899999,8.783579688590001,22334.540011599998252
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,45.560001373299997,45.560001373299997,17.614116286500000,8.089785815620001,15447.579983199999333
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,52.060001373299997,52.060001373299997,16.217941633300001,6.755548655560000,10006.469987799999217
8,Sailele,9,263,657500.000000000000000,0.000000000000000,52.270000457800002,52.270000457800002,14.769277576300000,7.000421083480000,3884.320002559999921
9,Alao,10,540,1350000.000000000000000,0.000000000000000,56.889999389600000,56.889999389600000,19.643518541500001,10.077102529899999,10607.500012399999832
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,51.860000610400000,51.860000610400000,17.564154674800001,11.095775353600001,73347.909921800004668
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,52.869998931900000,52.869998931900000,16.470389952700000,7.714946805510000,32100.790017800001806
12,Auasi,13,377,942500.000000000000000,0.000000000000000,46.310001373299997,46.310001373299997,17.677533182600001,6.885343202960000,6664.430009839999911
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,53.689998626700003,53.689998626700003,17.580228716499999,7.154912951320000,13835.639999900000475
14,Alega,15,513,1282500.000000000000000,0.000000000000000,51.900001525900002,51.900001525900002,14.104951245700001,3.865545962890000,7235.839989070000229
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,52.409999847400002,52.409999847400002,17.653204079000002,9.918539631240000,19118.420017600001302
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,44.200000762899997,44.200000762899997,14.477982804400000,7.199266814460000,20167.830046499999298
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,52.900001525900002,52.900001525900002,16.100593479000000,9.106266509350000,54259.000024100001610
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,47.180000305199997,47.180000305199997,15.728859742699999,9.400487420219999,15587.300004999999146
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,54.810001373299997,54.810001373299997,15.019636092700001,4.495436320070000,9492.410010580000744
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,53.970001220699999,53.970001220699999,15.219498582500000,5.451901819620000,32174.020003400000860
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,55.599998474099998,55.599998474099998,15.463290093099999,4.777297122490000,13112.869998899999700
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,51.750000000000000,51.750000000000000,14.633262530800000,6.689263393940000,15160.059981899999912
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,58.619998931900000,58.619998931900000,23.294754044400001,16.359309909299999,163855.299949000007473
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,57.729999542199998,57.729999542199998,15.506019667400000,4.013234085640000,17335.729988099999900
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,57.479999542199998,57.479999542199998,17.540753338799998,7.473235095590000,14436.039997800000492
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,54.159999847400002,54.159999847400002,15.638045238900000,5.360443408480000,17280.039989000000787
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,60.069999694800003,60.069999694800003,28.183951589300001,16.527082238900000,165327.060022999998182
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,56.099998474099998,56.099998474099998,17.736352892500001,7.720327464690000,7537.949979310000344
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,56.319999694800003,56.319999694800003,17.216090473100000,7.415962829500000,21313.520005700000183
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,61.590000152599998,61.590000152599998,38.776187620499996,15.410440309300000,219899.759996000007959
31,Amanave,32,404,1010000.000000000000000,14.689999580400000,58.200000762899997,43.510001182600000,20.466732697899999,9.925422863850001,8268.560009959999661
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,60.750000000000000,60.750000000000000,22.799293628600001,12.881075869600000,28727.109971999998379
