OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,140.509994506999988,140.509994506999988,79.083695931500003,16.849285707800000,161330.739700000005541
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,147.500000000000000,147.500000000000000,83.231585498200005,17.571801027500001,162218.360136000002967
2,Tula,3,651,1627500.000000000000000,0.000000000000000,142.470001220999990,142.470001220999990,60.176820221800000,29.570278346599999,39175.109964399998717
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,139.110000609999986,139.110000609999986,64.781560138100005,15.891976042200000,23256.580089600000065
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,162.740005493000012,162.740005493000012,89.536659318600002,20.044640540900001,120605.880101999995532
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,153.059997559000010,153.059997559000010,81.806451620700003,23.891252117400001,118046.709688999995706
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,123.379997252999999,123.379997252999999,63.185051225300001,14.183896289200000,55413.289924600001541
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,138.949996948000006,138.949996948000006,76.879076118399993,20.761875348400000,47434.389965100002883
8,Sailele,9,263,657500.000000000000000,0.000000000000000,141.690002440999990,141.690002440999990,62.466349786700000,23.292402402600000,16428.649993899998663
9,Alao,10,540,1350000.000000000000000,0.000000000000000,145.880004882999998,145.880004882999998,67.606166867900001,19.575021996899999,36507.330108599999221
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,171.470001220999990,171.470001220999990,88.596700116400001,21.954400208199999,369979.819686000002548
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,154.100006103999988,154.100006103999988,83.709014838800002,16.803210953600001,163148.869921000004979
12,Auasi,13,377,942500.000000000000000,0.000000000000000,125.559997558999996,125.559997558999996,65.197453251599995,17.890526024500002,24579.439875799998845
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,123.349998474000003,123.349998474000003,67.030838591899993,16.452880543700001,52753.269971800000349
14,Alega,15,513,1282500.000000000000000,0.000000000000000,144.479995728000006,144.479995728000006,88.162319904599997,13.151968660900000,45227.270111099998758
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,150.580001831000004,150.580001831000004,86.273139488699996,13.073605413799999,93433.810066200006986
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,167.070007323999988,167.070007323999988,89.472096044200001,18.275308575099999,124634.629790000006324
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,218.190002440999990,218.190002440999990,106.270991068000001,26.628499542899998,358133.239898999978323
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,171.160003662000008,171.160003662000008,91.618940126499993,18.857071680099999,90794.369665399994119
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,147.490005493000012,147.490005493000012,86.666503133700004,19.768331906699999,54773.229980500000238
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,191.639999390000014,191.639999390000014,100.557530636999999,21.617561086999999,212578.619765999988886
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,163.929992676000012,163.929992676000012,86.426580177199995,19.900370500099999,73289.739990200003376
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,158.009994506999988,158.009994506999988,96.544584964699993,16.614172697800001,100020.190023000002839
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,244.169998168999996,244.169998168999996,103.986401740999995,39.543866390100000,731440.349843999953009
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,161.449996948000006,161.449996948000006,104.157021248000007,16.897236802399998,116447.549755000000005
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,158.929992676000012,158.929992676000012,95.552551489699994,19.673551246300001,78639.749876000001677
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,168.139999390000014,168.139999390000014,111.638850450999996,15.058139182200000,123360.929749000002630
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,306.510009765999996,306.510009765999996,114.539658877999997,34.257449569599999,671889.638976000016555
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,169.110000609999986,169.110000609999986,96.309953362000002,22.356288087700001,40931.730178799996793
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,179.460006714000002,179.460006714000002,103.066348834999999,13.987680904599999,127596.139857999995002
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,255.500000000000000,255.500000000000000,96.469758371599994,36.618842111900001,547079.999725000001490
31,Amanave,32,404,1010000.000000000000000,32.090000152599998,154.699996948000006,122.609996796000004,96.339752272799998,14.171790450800000,38921.259918199997628
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,142.500000000000000,142.500000000000000,77.331111135900002,16.044550953900000,97437.200031300002593
