OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,115.000000000000000,115.000000000000000,79.123362586100001,16.598445805600001,161411.659676000010222
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,148.970001220999990,148.970001220999990,82.772457721699993,17.143535251700001,161323.520099999994272
2,Tula,3,651,1627500.000000000000000,0.000000000000000,128.410003662000008,128.410003662000008,59.556973869700002,28.807830589900000,38771.589989200001583
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,139.110000609999986,139.110000609999986,64.604094959600005,15.744501210699999,23192.870090500000515
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,162.000000000000000,162.000000000000000,88.773890221299993,19.567222833599999,119578.430128000007244
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,145.729995728000006,145.729995728000006,81.156985339200006,22.494676919900002,117109.529844999997295
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,128.649993896000012,128.649993896000012,63.568950879299997,13.123915501200001,55749.969921099997009
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,140.820007323999988,140.820007323999988,75.436482928800004,20.489137927000002,46544.309967000001052
8,Sailele,9,263,657500.000000000000000,0.000000000000000,121.860000610000000,121.860000610000000,61.956159765700001,22.104844793100000,16294.470018399999390
9,Alao,10,540,1350000.000000000000000,0.000000000000000,131.169998168999996,131.169998168999996,67.436277894599996,19.447875322200002,36415.590063099996769
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,193.399993896000012,193.399993896000012,88.254846653300007,21.333784145399999,368552.239623999979813
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,146.839996337999992,146.839996337999992,83.265125676899999,16.259675201800000,162283.729943999991519
12,Auasi,13,377,942500.000000000000000,0.000000000000000,125.349998474000003,125.349998474000003,65.155808790899997,17.558994048599999,24563.739914199999475
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,128.800003051999994,128.800003051999994,66.799974664499999,15.913958812300001,52571.580061000000569
14,Alega,15,513,1282500.000000000000000,0.000000000000000,144.479995728000006,144.479995728000006,87.608265384099994,12.998259493400001,44943.040142099998775
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,162.800003051999994,162.800003051999994,86.342834860099998,12.977963573000000,93509.290153499998269
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,164.229995728000006,164.229995728000006,89.212261120899996,18.311818416600001,124272.679740999999922
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,236.830001831000004,236.830001831000004,105.754290724000001,26.310139800000002,356391.959740000020247
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,161.220001220999990,161.220001220999990,90.733783791199997,18.434752238800002,89917.179737099999329
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,137.600006103999988,137.600006103999988,86.636376568000003,19.198165274499999,54754.189990999999281
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,202.589996337999992,202.589996337999992,100.328296906999995,21.327591262100000,212094.019660999998450
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,152.600006103999988,152.600006103999988,86.374068408599996,19.477258947700001,73245.210010499999044
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,157.619995117000002,157.619995117000002,97.013812718699995,16.573373092699999,100506.309976999997161
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,199.360000609999986,199.360000609999986,95.487086982899996,29.285921470500000,671656.169837999972515
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,161.449996948000006,161.449996948000006,103.792253795999997,16.582267619000000,116039.739744000005885
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,158.929992676000012,158.929992676000012,95.291287833499993,18.788773215399999,78424.729886999994051
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,169.020004271999994,169.020004271999994,111.502642299000001,15.078443023800000,123210.419741000005160
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,205.490005493000012,205.490005493000012,109.097720654000000,22.869747198700001,639967.229357999982312
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,161.850006103999988,161.850006103999988,96.003576906999996,22.017514318200000,40801.520185499997751
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,177.990005493000012,177.990005493000012,103.555710711000003,14.146607555899999,128201.969859999997425
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,181.740005493000012,181.740005493000012,92.604671027899997,30.675020697099999,525161.089399000047706
31,Amanave,32,404,1010000.000000000000000,35.599998474099998,155.580001831000004,119.980003357000001,96.152276973900001,13.916229387500000,38845.519897500002116
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,140.550003051999994,140.550003051999994,76.403404702100005,16.762603681800002,96268.289924600001541
