OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,163.369995117000002,163.369995117000002,92.291259760000003,20.808414256300001,188274.169909999996889
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,191.139999390000014,191.139999390000014,95.107603934799997,21.029001435300000,185364.720069000002695
2,Tula,3,651,1627500.000000000000000,0.000000000000000,109.150001525999997,109.150001525999997,47.654116722799998,23.723807240999999,31022.829986600001575
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,116.550003051999994,116.550003051999994,53.127130917499997,13.459116434900000,19072.639999399998487
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,177.210006714000002,177.210006714000002,97.140772100899994,22.507389859500002,130848.620020000002114
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,157.869995117000002,157.869995117000002,84.497262588599995,25.394210823600002,121929.549914999995963
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,126.250000000000000,126.250000000000000,53.338506301700001,12.907890779800001,46777.870026600001438
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,128.960006714000002,128.960006714000002,67.572269078000005,19.350476379900002,41692.090021099997102
8,Sailele,9,263,657500.000000000000000,0.000000000000000,105.790000915999997,105.790000915999997,53.393232113499998,19.499951211100001,14042.420045900000332
9,Alao,10,540,1350000.000000000000000,0.000000000000000,122.279998778999996,122.279998778999996,53.981740796099999,16.209762887600000,29150.140029900001537
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,213.520004271999994,213.520004271999994,105.717646052999996,26.718598538799998,441476.889917999971658
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,144.520004271999994,144.520004271999994,78.571821489700000,17.387869931800001,153136.480083000002196
12,Auasi,13,377,942500.000000000000000,0.000000000000000,103.819999695000007,103.819999695000007,49.196339513600002,14.420662413000001,18547.019996600000013
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,119.540000915999997,119.540000915999997,52.159453725299997,14.322830787199999,41049.490081800002372
14,Alega,15,513,1282500.000000000000000,0.000000000000000,146.529998779000010,146.529998779000010,93.271500957399994,13.140024349300001,47848.279991099996550
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,150.130004882999998,150.130004882999998,91.688559450300005,11.421116637900001,99298.709884600000805
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,184.679992676000012,184.679992676000012,105.541378303000002,22.922292172799999,147019.139977000013459
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,218.559997559000010,218.559997559000010,108.625424390000006,22.747305242199999,366067.680195000022650
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,170.639999390000014,170.639999390000014,100.089576202999993,21.016388889000002,99188.770017600007122
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,147.729995728000006,147.729995728000006,93.227594894700005,21.643562555799999,58919.839973399997689
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,212.080001831000004,212.080001831000004,106.171480689999996,21.571233356099999,224446.510180000012042
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,152.830001831000004,152.830001831000004,91.763113093800001,20.577073116099999,77815.119903600003454
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,164.169998168999996,164.169998168999996,100.802915033999994,18.034627332600000,104431.819975000005797
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,259.890014647999976,259.890014647999976,105.977593141000000,43.106590101499997,745446.390157000045292
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,165.080001831000004,165.080001831000004,105.493488438000000,16.924780967299998,117941.720073999997112
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,134.889999390000014,134.889999390000014,84.262442163499998,17.401777311000000,69347.989900600005058
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,152.990005493000012,152.990005493000012,102.595828011999998,17.167038129000002,113368.389953999998397
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,252.839996337999992,252.839996337999992,98.809563533900004,32.568135210100003,579616.899689999991097
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,136.169998168999996,136.169998168999996,75.792023387200004,19.306456786199998,32211.609939599999052
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,136.979995728000006,136.979995728000006,87.050775376999994,13.151183349600000,107768.859916999994311
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,257.140014647999976,257.140014647999976,81.952666194000003,38.848992095699998,464753.569986000016797
31,Amanave,32,404,1010000.000000000000000,25.420000076299999,116.370002747000001,90.950002670299995,72.134108897499999,11.160321809499999,29142.179994599999191
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,123.809997558999996,123.809997558999996,64.807238038400001,14.214120836499999,81657.119928400003118
