,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4724.100767645901,0.0,0.0,7093.254457192555,32732.861682111095,58064.79666143819,15886.831877259994
1,Vatia,5630.204010516811,630.709838713349,41.753424657633055,5956.033817995438,31842.128955222128,55994.04602001467,14491.279321604636
2,Tula,2662.8281378591214,611.8303407427605,60.542465753473714,1175.1901494763958,5461.161790014084,9542.226762551772,818.1966304836841
3,Onenoa,1249.286822092616,174.16223647022605,10.438356164380082,865.6702737383137,3328.7448061494256,5764.730066900641,557.063753203768
4,Afono,4091.9887160725707,414.47233127231135,51.14794520546065,3172.6583302470385,22755.75387951819,37883.22839156806,8957.34131531275
5,Masefau,4516.053892468742,907.0044396316694,28.18356164380743,3568.341616690495,21035.50755172101,34867.62036938838,7306.301311550599
6,Aoa,3038.715079803258,446.8625535722623,32.35890410958991,1785.693067373376,8012.290827653927,14034.10193310478,1790.5260280233704
7,Masausi,2037.499270412549,489.65460002431854,20.876712328770257,1593.253272596288,7289.599933567119,11863.511903018927,1570.0783813455284
8,Sailele,779.9800703825974,222.23086722137214,14.61369863013751,544.7569322909612,2439.1863615549246,3988.261031645636,436.8573840683286
9,Alao,2264.2255858323447,593.5144974574464,52.19178082195956,1098.9449187174,5040.041973209556,8679.35397207595,910.6282724680528
10,Pago Pago Harbor,15110.085947201178,5653.582517966806,643.0027397257602,8670.136908781518,75996.20676665215,130934.53659890387,34347.65278650261
11,Fagaitua,6807.603614723577,1751.4865988852523,126.30410958906876,5119.610080653897,26568.982821234138,43769.97061909537,7040.185853727484
12,Auasi,1353.3902891530618,297.5018539106435,26.09589041096673,766.1092333573116,3267.393369763814,5644.3827908006715,525.8983011770334
13,Amouli,3059.4108613840804,835.6982907093986,59.4986301369207,1518.35980828868,7238.784290270843,12213.65611282514,1191.3609073609525
14,Alega,1389.423492430386,243.00667678131006,7.306849315064942,1492.4587655998266,8361.87832547368,14153.774223805924,3287.0487945928853
15,Laulii - Aumi,3773.4483623967776,745.0550728733076,79.33150684932498,2557.8791644625626,17225.147409580575,29393.58106507154,6722.616250555166
16,Fagasa,3969.0109677980586,625.311467899815,78.28767123276188,3207.449372337391,25483.49815588602,44699.492332160895,13275.122115512913
17,Aasu,10162.200745276305,708.7678694807822,81.41917808229094,10251.3964972843,63589.51764425655,110035.16954065565,29564.93541209515
18,Fagaalu,3219.0533400228305,694.8048350651977,106.47123287674712,2373.6526145914972,17140.167040476408,31333.845394709228,9413.304365758599
19,Aoloau Sisifo,1659.1193020934497,0.0,0.0,2307.5204104303057,10266.086742300293,18589.32924975417,5084.213626270173
20,Aoloau Sasae,5724.620680651224,93.76775417445371,16.70136986301965,7031.7185962530175,38958.081605956795,69254.30561836566,19863.038356699217
21,Fagamalo,2394.5449857777817,195.06678571619858,7.3068493150696066,2811.9052599624915,13553.132047573014,23511.456065244736,5509.57141511504
22,Matuu - Faganeanea,3061.881277664858,607.6671700852353,75.15616438348648,2932.755330536007,18149.02371898012,32020.007204961035,8499.730741438962
23,Nuuuli Pala,32480.709285357458,6736.370643898373,1385.1698630139522,13104.501971636291,117048.46615380765,208620.17732218426,50403.79305760138
24,Maloata,3153.6326839620274,286.3693504198191,6.263013698639255,4012.4832358751655,20610.06278819836,35947.931057263915,9352.220848753102
25,Fagalii,2915.86781143828,594.1460295560449,35.490410958930205,2614.2497624736952,12109.714420851404,20823.135719511254,4246.6173008037385
26,Afao - Asili,3419.868177783307,228.21726287940368,31.315068493187223,3669.7537254605945,19832.102512877518,34238.201436057905,7860.816349824474
27,Leone,32664.23298598623,5752.411095369467,763.0438356165643,10479.288437290093,95612.84597795631,159404.7824254811,27816.148890605375
28,Poloa,1589.3110515529756,469.0353637497194,28.18356164381822,1321.5689546035064,5615.625094650012,9426.87943214798,1553.9128452584623
29,Nua - Seetaga,4327.307535250085,524.2316480170654,56.36712328758146,4087.3714766486255,18738.695145240625,32817.54286100675,6394.309087015658
30,Tafuna Plain,45063.488276403645,9147.521335183053,1823.5808219172513,2505.1567688240248,77286.23272165019,134203.43831963412,15745.969740778632
31,Amanave,1701.829575854989,298.1403343717272,34.446575342466446,1191.5192190725154,5081.73624550214,8857.969894686536,1134.920709758148
32,Fagatele - Larsen,6326.384961156707,423.52065359871534,25.052054794583178,3055.7261255875887,14127.038116854483,27131.852033622003,4208.515568164676
