,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,227017.23330860466,59.971608507174,0.2258239665945132
1,direct_net_infiltation,50416.33067084709,13.318585559758334,0.05015132819346085
2,direct_soil_moisture,5912.410882730037,1.5618937189258806,0.005881333580784403
3,interception,102393.42510404103,27.049481286297745,0.10185521633399415
4,net_infiltration,569554.8906022749,150.46048454001348,0.5665611491893496
5,rainfall,954867.7263408432,252.24936726456832,0.9498486718065392
6,runoff,103310.20830029093,27.29166978507446,0.10276718065875937
