,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,212360.62027619604,56.09974095769207,212.36052041865716,0.1265539733676147
1,direct_net_infiltation,69075.46808054904,18.247808189720654,69.07543559945047,0.04116476461809057
2,direct_soil_moisture,5912.410882730037,1.5618937189258806,5.912408102559218,0.0035234361644746245
3,interception,128016.23405649478,33.81831132160073,128.01617385990062,0.07628986510934566
4,net_infiltration,959384.1487411272,253.4424798406284,959.3836976135133,0.5717344197393355
5,rainfall,1608948.6557399628,425.03926897484394,1608.9478991700641,0.9588352353819094
6,runoff,387967.4994848936,102.49017069548339,387.9673170523898,0.231204959438588
