,Variable,total_[m3pd],total_[MGD],total_[Mld],pct_of_pcip
0,actual_et,225317.41348746524,59.52256361591004,225.317307537302,0.14863136130491497
1,direct_net_infiltation,65180.85289024747,17.218959700666296,65.18082224049921,0.04299676064154641
2,direct_soil_moisture,7225.700456011108,1.9088281212066995,7.225697058297053,0.004766456700064251
3,interception,112889.84073847967,29.822340949781605,112.88978765471279,0.07446814894042232
4,net_infiltration,892956.4387156919,235.89413533121407,892.9560188241311,0.5890416058751965
5,rainfall,1450767.1375559275,383.2521326268836,1450.7664553671316,0.9570032393584536
6,runoff,289710.5732004026,76.53343679307793,289.7104369708851,0.19110851759177752
