,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,186912.8379367545,49.377148062014676,0.10711510046579398
1,direct_net_infiltation,35108.058416599175,9.274567856023097,0.02011955543538136
2,direct_soil_moisture,1388.3942986791953,0.36677497175200197,0.0007956542548429933
3,interception,145188.6754600264,38.35479041596537,0.08320402028061102
4,net_infiltration,995763.7504654627,263.05295390227343,0.5706474490927943
5,rainfall,1709863.8187879885,451.6982347394683,0.9798804445646186
6,runoff,419821.2167994335,110.90503258259358,0.2405891019126218
