OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,2040,5100000.000000000000000,0.000000000000000,51.790000915500002,51.790000915500002,13.230441177699999,4.760173557190000,26990.100002499999391
1,Vatia,2,1949,4872500.000000000000000,0.000000000000000,52.080001831099999,52.080001831099999,17.430518223699998,11.227372781200000,33972.080017899999802
2,Tula,3,651,1627500.000000000000000,0.000000000000000,58.380001068100000,58.380001068100000,26.734070677199998,18.814568322000000,17403.880010799999582
3,Onenoa,4,359,897500.000000000000000,0.000000000000000,55.209999084499998,55.209999084499998,20.801448481300000,11.124642374000000,7467.720004800000424
4,Afono,5,1347,3367500.000000000000000,0.000000000000000,49.970001220699999,49.970001220699999,18.129658523600000,11.901773138799999,24420.650031299999682
5,Masefau,6,1443,3607500.000000000000000,0.000000000000000,52.299999237100003,52.299999237100003,19.236188517599999,13.049530533400000,27757.820030999999290
6,Aoa,7,877,2192500.000000000000000,0.000000000000000,51.150001525900002,51.150001525900002,20.963922444600001,12.034443328400000,18385.359983900001680
7,Masausi,8,617,1542500.000000000000000,0.000000000000000,56.009998321499999,56.009998321499999,23.118638537500001,14.468947430400000,14264.199977599999329
8,Sailele,9,263,657500.000000000000000,0.000000000000000,55.840000152599998,55.840000152599998,17.920038023800000,11.610417351500001,4712.970000270000128
9,Alao,10,540,1350000.000000000000000,0.000000000000000,59.590000152599998,59.590000152599998,25.381240739599999,15.983992044500001,13705.869999399999870
10,Pago Pago Harbor,11,4176,10440000.000000000000000,0.000000000000000,54.590000152599998,54.590000152599998,22.237100075200001,14.063974546300001,92862.129914100005408
11,Fagaitua,12,1949,4872500.000000000000000,0.000000000000000,59.409999847400002,59.409999847400002,21.582806576700001,14.314222880599999,42064.890017999998236
12,Auasi,13,377,942500.000000000000000,0.000000000000000,53.590000152599998,53.590000152599998,22.715915150000001,12.568684114900000,8563.900011539999468
13,Amouli,14,787,1967500.000000000000000,0.000000000000000,59.459999084499998,59.459999084499998,24.924561602299999,13.485759136900000,19615.629980999998224
14,Alega,15,513,1282500.000000000000000,0.000000000000000,55.680000305199997,55.680000305199997,15.792027288500000,8.579657842740000,8101.309998990000167
15,Laulii - Aumi,16,1083,2707500.000000000000000,0.000000000000000,55.290000915500002,55.290000915500002,20.511791355200000,13.255351848200000,22214.270037700000103
16,Fagasa,17,1393,3482500.000000000000000,0.000000000000000,46.430000305199997,46.430000305199997,17.175218962500001,10.538909471300000,23925.080014800001663
17,Aasu,18,3370,8425000.000000000000000,0.000000000000000,55.790000915500002,55.790000915500002,17.903026701900000,11.905401522900000,60333.199985500003095
18,Fagaalu,19,991,2477500.000000000000000,0.000000000000000,50.529998779300001,50.529998779300001,19.041725521299998,12.585788927099999,18870.349991600000067
19,Aoloau Sisifo,20,632,1580000.000000000000000,0.000000000000000,58.950000762899997,58.950000762899997,15.683955716200000,6.822463110560000,9912.260012630000347
20,Aoloau Sasae,21,2114,5285000.000000000000000,0.000000000000000,58.049999237100003,58.049999237100003,17.498126765399999,10.326236876699999,36991.039982000002055
21,Fagamalo,22,848,2120000.000000000000000,0.000000000000000,60.200000762899997,60.200000762899997,16.606049524900001,8.080180129510000,14081.929997100000037
22,Matuu - Faganeanea,23,1036,2590000.000000000000000,0.000000000000000,53.740001678500001,53.740001678500001,17.470907358000002,10.912786801399999,18099.860022799999570
23,Nuuuli Pala,24,7034,17585000.000000000000000,0.000000000000000,67.000000000000000,67.000000000000000,28.237533419199998,18.745104069300002,198622.810071000014432
24,Maloata,25,1118,2795000.000000000000000,0.000000000000000,60.360000610400000,60.360000610400000,19.025992841200001,11.466508373900000,21271.059996500000125
25,Fagalii,26,823,2057500.000000000000000,0.000000000000000,61.529998779300001,61.529998779300001,22.872624563399999,14.964747611900000,18824.170015700001386
26,Afao - Asili,27,1105,2762500.000000000000000,0.000000000000000,56.680000305199997,56.680000305199997,20.851185525900000,13.029605401900000,23040.560006100000464
27,Leone,28,5866,14665000.000000000000000,0.000000000000000,60.849998474099998,60.849998474099998,34.733317423599999,17.972183441199999,203745.640007000009064
28,Poloa,29,425,1062500.000000000000000,0.000000000000000,61.549999237100003,61.549999237100003,23.601482345400001,15.103939320100000,10030.629996800000299
29,Nua - Seetaga,30,1238,3095000.000000000000000,0.000000000000000,59.819999694800003,59.819999694800003,21.252148619800000,13.040138237700001,26310.159991299999092
30,Tafuna Plain,31,5671,14177500.000000000000000,0.000000000000000,66.830001831100006,66.830001831100006,48.658793822900002,11.369474981500000,275944.019770000013523
31,Amanave,32,404,1010000.000000000000000,15.739999771100001,60.169998168900001,44.429998397799999,25.770915874200000,15.816997042300001,10411.450013199999376
32,Fagatele - Larsen,33,1260,3150000.000000000000000,0.000000000000000,62.549999237100003,62.549999237100003,35.382595269399999,17.597401786199999,44582.070039400001406
