OID,SHED_NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,Fagatuitui - Vaaogeoge,1,504,5040000.000000000000000,0.000000000000000,50.689998626700003,50.689998626700003,12.226686509600000,4.674085963020000,6162.250000830000317
1,Vatia,2,488,4880000.000000000000000,0.000000000000000,50.959999084499998,50.959999084499998,14.711311450300000,8.371138459240001,7179.119987729999593
2,Tula,3,162,1620000.000000000000000,0.000000000000000,55.549999237100003,55.549999237100003,20.356111033500000,16.723477644700001,3297.689987419999852
3,Onenoa,4,91,910000.000000000000000,0.000000000000000,53.819999694800003,53.819999694800003,18.771648414800001,11.058066103200000,1708.220005749999928
4,Afono,5,337,3370000.000000000000000,0.000000000000000,48.930000305199997,48.930000305199997,16.256053440300001,10.780822200999999,5478.290009379999901
5,Masefau,6,360,3600000.000000000000000,0.000000000000000,50.400001525900002,50.400001525900002,15.504555627700000,10.773026498900000,5581.640025970000352
6,Aoa,7,218,2180000.000000000000000,0.000000000000000,47.880001068100000,47.880001068100000,17.726651386400000,9.559132050610000,3864.410002229999918
7,Masausi,8,157,1570000.000000000000000,0.000000000000000,46.110000610400000,46.110000610400000,16.259108282200000,10.442475780700001,2552.680000310000196
8,Sailele,9,69,690000.000000000000000,0.000000000000000,45.389999389600000,45.389999389600000,12.576231887400001,8.219583474789999,867.760000228999957
9,Alao,10,134,1340000.000000000000000,0.000000000000000,56.580001831099999,56.580001831099999,21.605597015600001,12.858962197200000,2895.150000099999943
10,Pago Pago Harbor,11,1049,10490000.000000000000000,0.000000000000000,52.189998626700003,52.189998626700003,18.878970456600001,12.181225482000000,19804.040009000000282
11,Fagaitua,12,480,4800000.000000000000000,0.000000000000000,55.970001220699999,55.970001220699999,18.204625029399999,10.936869577100000,8738.220014099999389
12,Auasi,13,95,950000.000000000000000,0.000000000000000,50.240001678500001,50.240001678500001,18.301263194299999,8.689597843530001,1738.620003459999907
13,Amouli,14,196,1960000.000000000000000,0.000000000000000,47.389999389600000,47.389999389600000,20.346683657900002,10.332963085799999,3987.949996949999786
14,Alega,15,133,1330000.000000000000000,0.000000000000000,50.619998931900000,50.619998931900000,14.463984991400000,5.934813598090000,1923.710003850000021
15,Laulii - Aumi,16,268,2680000.000000000000000,1.129999995230000,54.139999389600000,53.009999394399998,18.394104455400001,10.826963776300000,4929.619994040000165
16,Fagasa,17,352,3520000.000000000000000,0.000000000000000,44.450000762899997,44.450000762899997,15.172159086200001,8.775697545970001,5340.599998349999623
17,Aasu,18,841,8410000.000000000000000,0.000000000000000,52.860000610400000,52.860000610400000,16.471510108499999,10.925480066400000,13852.540001299999858
18,Fagaalu,19,245,2450000.000000000000000,0.000000000000000,48.590000152599998,48.590000152599998,16.243142819900001,10.328349880499999,3979.569990869999856
19,Aoloau Sisifo,20,159,1590000.000000000000000,0.000000000000000,58.220001220699999,58.220001220699999,13.972012590300000,5.618159161210000,2221.550001860000066
20,Aoloau Sasae,21,529,5290000.000000000000000,0.000000000000000,53.139999389600000,53.139999389600000,14.960226833300000,6.221552038260000,7913.959994789999655
21,Fagamalo,22,212,2120000.000000000000000,0.000000000000000,58.959999084499998,58.959999084499998,15.037688700700000,5.984694571460000,3187.990004539999973
22,Matuu - Faganeanea,23,263,2630000.000000000000000,0.000000000000000,52.090000152599998,52.090000152599998,15.309847904200000,7.607605089760000,4026.489998819999983
23,Nuuuli Pala,24,1758,17580000.000000000000000,0.000000000000000,64.010002136200001,64.010002136200001,23.843708736800000,16.976370378900000,41917.239959200000158
24,Maloata,25,281,2810000.000000000000000,0.000000000000000,50.889999389600000,50.889999389600000,15.286014270500001,5.156043964740000,4295.370010020000336
25,Fagalii,26,203,2030000.000000000000000,0.000000000000000,51.939998626700003,51.939998626700003,17.792857170100000,9.691504733410000,3611.950005529999999
26,Afao - Asili,27,279,2790000.000000000000000,14.300000190700001,54.779998779300001,40.479998588599997,17.296415783600001,8.912684024210000,4825.700003619999734
27,Leone,28,1465,14650000.000000000000000,0.000000000000000,58.880001068100000,58.880001068100000,30.969590444200001,17.601724422600000,45370.450000800003181
28,Poloa,29,109,1090000.000000000000000,0.000000000000000,58.389999389600000,58.389999389600000,18.859908234100001,11.863471876000000,2055.729997519999870
29,Nua - Seetaga,30,311,3110000.000000000000000,14.810000419600000,50.259998321499999,35.449997901899998,18.497588439800001,9.504664141250000,5752.750004769999578
30,Tafuna Plain,31,1424,14240000.000000000000000,0.000000000000000,63.930000305199997,63.930000305199997,43.422219074200001,14.919241130700000,61833.239961599996604
31,Amanave,32,102,1020000.000000000000000,15.750000000000000,50.509998321499999,34.759998321499999,21.463529390400002,11.689977338900000,2189.279997829999957
32,Fagatele - Larsen,33,319,3190000.000000000000000,0.000000000000000,60.770000457800002,60.770000457800002,28.839561107000002,17.027228981699999,9199.819993139999497
