,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,225541.43286132105,59.581743273732044,0.2256281565020474
1,direct_net_infiltation,44747.90832962142,11.821146794661644,0.04476511448760314
2,direct_soil_moisture,2481.585301696323,0.6555654829436609,0.0024825395038107897
3,interception,103020.39313217846,27.215108717228766,0.10306000582527941
4,net_infiltration,568066.029622554,150.06716907890902,0.568284458465702
5,rainfall,954867.7263408432,252.24936726456832,0.9552348855123969
6,runoff,96034.92326528777,25.369742803856276,0.09607184995355424
