,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,4314.325698163055,0.0,0.0,6660.283614529945,29314.119114591267,54627.34856931183,17043.253874279333
1,Vatia,5196.457253240469,518.633197745493,37.57808219180866,5954.984768891962,29567.76421029574,54504.86487006518,16636.03965986592
2,Tula,2384.106629149657,503.0174151402864,12.526027397247747,1123.313258309098,4287.540894973328,8937.536282887097,1906.5796728757346
3,Onenoa,1215.6161752658957,153.3881607449873,8.350684931498499,836.5924948491446,2753.4574271551546,5584.826725499939,1115.7210966895018
4,Afono,3854.0359562982503,377.56925309312123,12.52602739725749,3124.582739854767,19580.365939936837,36581.07306832956,12178.075223426034
5,Masefau,4038.3355629020048,795.7228342843923,4.175342465761775,3553.5922211488437,18950.752144837283,33511.55606914389,8809.64554799737
6,Aoa,2762.3369889515993,366.69944897635617,8.35068493150184,1824.8473455774968,7078.332809227829,13887.460411383867,3511.4352000053836
7,Masausi,1837.2063607592086,470.7698521458807,8.350684931505945,1605.920222020377,6710.248534884385,11444.30747331714,1975.0761549582128
8,Sailele,671.3185215825255,181.4255861225872,8.350684931494325,525.7730410688202,2014.345253052787,3762.3663300381127,756.1336422967938
9,Alao,2015.5421953610387,482.2520440097919,8.350684931509631,1205.1917226261633,3989.9572711568635,8702.283598810229,1980.4623618474423
10,Pago Pago Harbor,14789.285689151624,4093.477839175038,334.02739726039226,9114.104550549227,73441.11459917821,130950.0616273518,35809.85946480003
11,Fagaitua,6125.707561343211,1295.54611478016,29.227397260273968,5389.469449241949,25847.54791050292,43207.65475240505,7366.77939520044
12,Auasi,1220.40388876657,192.0866264256984,0.0,851.2061928170027,2579.6448775647946,5673.190908147492,1271.878904643685
13,Amouli,2761.801147045981,612.4601000172634,4.175342465758992,1665.5928227698564,6132.290680690751,12150.511054266259,2332.436778088572
14,Alega,1337.3482737865218,113.32575128430739,0.0,1589.1840601608094,8696.994795586512,14534.64548586051,3277.483771846254
15,Laulii - Aumi,3528.8881142000105,279.31649041024065,16.701369863019263,2612.7135928687712,16199.117898062188,29170.9396996085,7402.221095363203
16,Fagasa,3838.851609840202,514.5204871822834,41.75342465764558,3244.811729144986,24170.507798763643,44445.42103987112,15057.927206749091
17,Aasu,9741.95078075368,556.0720984615238,12.526027397278156,10109.561864643472,65227.798466461834,107340.70616143792,25778.31388645122
18,Fagaalu,2930.4432366400874,538.9810298418115,45.928767123280714,2502.964708155512,17659.56918727496,31021.298392263696,8808.643444197147
19,Aoloau Sisifo,1577.207781595887,0.0,0.0,2193.3213122030256,9238.808124031273,17707.335177656892,7015.048481794699
20,Aoloau Sasae,5567.046732647986,71.70454659136598,0.0,6987.943621441042,42565.995049591256,68648.41311217264,15507.95262875496
21,Fagamalo,2238.6724976391774,150.27753079562697,4.175342465760384,2738.2661322336485,10104.544507374407,22723.229660865556,8776.994377832463
22,Matuu - Faganeanea,2893.164371615154,344.9319942049447,29.22739726018351,3125.4595652491744,17445.603818830547,32519.48778761937,9643.62843389335
23,Nuuuli Pala,30865.154493825077,17840.229141312313,597.0739726033117,13585.812846494706,131928.3514051214,207183.46462641112,46262.46049943833
24,Maloata,3048.8768260507013,309.0170891306289,0.0,4013.026038018774,17299.53640724815,35667.57075157704,13834.190024848072
25,Fagalii,2526.555396806901,535.7520979712133,8.350684931505317,2622.2681639001266,8823.43807913355,19938.582514628593,7757.800214190983
26,Afao - Asili,3358.735951650677,152.2121071550064,4.175342465756138,3786.5902496476288,17956.011583100782,34615.203480122254,10666.50383587858
27,Leone,31775.81753447135,9897.489236325217,66.80547945204678,10971.575210190338,104246.95827334994,159209.9765642048,23246.511455123673
28,Poloa,1491.3975293385993,451.61198931857626,8.350684931486668,1295.497430866338,3991.383838003133,9164.236478479226,3258.952218756094
29,Nua - Seetaga,3987.38941525014,186.9439983723666,4.175342465751753,4323.351395648174,14178.655775622852,33105.64320613782,11612.1840984351
30,Tafuna Plain,44411.57291539893,12036.920679221303,463.46301369815137,2871.062905276235,86915.05599871308,134912.71237060137,9286.553149291369
31,Amanave,1550.005424578481,203.53402417528767,12.526027397239396,1288.0166076262683,3436.1120194314863,8947.54315325839,3135.591722632287
32,Fagatele - Larsen,6438.468555992482,377.8615268711251,4.175342465760731,3139.32865206928,16580.16663407656,27476.75269996836,1785.9818622040164
