,SHED_NAME,actual_et,direct_net_infiltation,direct_soil_moisture,interception,net_infiltration,rainfall,runoff
0,Fagatuitui - Vaaogeoge,0.07897739522702603,0.0,0.0,0.12192214685432332,0.5366198412027479,1.0,0.3119912337069527
1,Vatia,0.09533932917049455,0.009515356087605557,0.0006894445529108551,0.1092560229823177,0.542479359976081,1.0,0.3052211889622106
2,Tula,0.2667521063623048,0.056281440345414345,0.0014015078653422215,0.12568488929772867,0.4797229078871299,1.0,0.21332273375228764
3,Onenoa,0.2176640807342285,0.027465160207142573,0.0014952451243240618,0.1497973949718655,0.49302468321587406,1.0,0.19977720912901292
4,Afono,0.10535601153906339,0.010321437328748174,0.0003424182602259972,0.08541528385507932,0.5352594743014453,1.0,0.33290645139574454
5,Masefau,0.12050576089542867,0.023744729508907,0.000124594108884316,0.10604080018894886,0.5654990208672042,1.0,0.2628838102838484
6,Aoa,0.19890872104213156,0.026405076098417843,0.0006013111601496696,0.13140252368112085,0.5096923843199984,1.0,0.2528493400511861
7,Masausi,0.16053451596286875,0.041135722125912766,0.0007296802319385337,0.14032480565247343,0.5863394137679014,1.0,0.17258153536709686
8,Sailele,0.1784298663909543,0.04822113803063652,0.002219529997603857,0.13974530785881611,0.5353931744951539,1.0,0.20097289204933275
9,Alao,0.23161072291836163,0.05541672349953352,0.0009595969651749033,0.13849143261556499,0.4584954312109948,1.0,0.22757961624213327
10,Pago Pago Harbor,0.11293836371942995,0.0312598389668877,0.0025507998477384704,0.069599849265329,0.5608329899696544,1.0,0.273461951982162
11,Fagaitua,0.14177366479263118,0.029984180400535316,0.0006764402610546016,0.1247341351926063,0.5982168682521279,1.0,0.1704970898655495
12,Auasi,0.2151177192034733,0.03385865724170065,0.0,0.15004011086504282,0.45470792704332674,1.0,0.2241910990192644
13,Amouli,0.22729917570638017,0.05040611849838347,0.0003436351316509404,0.13708006316203772,0.5046940538799474,1.0,0.19196203087026634
14,Alega,0.09201106935064302,0.007796939484664565,0.0,0.10933765544586471,0.5983630494494729,1.0,0.2254945794883427
15,Laulii - Aumi,0.12097272664299433,0.00957516258600299,0.0005725345167143659,0.0895656300336405,0.5553169717833805,1.0,0.25375326169086515
16,Fagasa,0.08637226332936396,0.011576456587523766,0.0009394314122975547,0.0730066597014376,0.5438244758010223,1.0,0.33879591765461997
17,Aasu,0.09075728238737327,0.0051804400990729865,0.00011669410277997708,0.09418199512716943,0.6076706666002434,1.0,0.24015412985714138
18,Fagaalu,0.09446552493015255,0.017374547738989103,0.0014805559245945278,0.08068536256946997,0.5692724064599122,1.0,0.2839546988914528
19,Aoloau Sisifo,0.08907087180379389,0.0,0.0,0.12386512652511132,0.5217503385652742,1.0,0.3961662447462046
20,Aoloau Sasae,0.08109505347998852,0.0010445186325603705,0.0,0.10179322878188934,0.6200579608451796,1.0,0.2259040220407529
21,Fagamalo,0.0985191159465623,0.006613387843121536,0.00018374775628621356,0.12050514707200932,0.4446790644719256,1.0,0.3862564656884314
22,Matuu - Faganeanea,0.08896709537708716,0.01060693195592906,0.0008987656094420648,0.09611035652409879,0.5364661317166359,1.0,0.2965492106417745
23,Nuuuli Pala,0.14897498962805975,0.08610836378029221,0.0028818611257415885,0.06557382786793511,0.6367706594877725,1.0,0.22329224285759403
24,Maloata,0.08548036106204107,0.008663810924576795,0.0,0.11251189675824329,0.4850214366360583,1.0,0.38786465501680945
25,Fagalii,0.12671690151259304,0.026870119657610627,0.0004188203913381788,0.13151728122980727,0.4425308605895101,1.0,0.389084841337102
26,Afao - Asili,0.09703065745603454,0.00439726166111992,0.000120621635754758,0.10939095741043597,0.5187319379304531,1.0,0.30814505660796737
27,Leone,0.19958433648570434,0.062166262755109725,0.0004196061132205874,0.06891261117525395,0.6547765443034919,1.0,0.14601165050576478
28,Poloa,0.16274105680717785,0.04927982711697983,0.0009112253869808951,0.14136446979610476,0.43553915783123587,1.0,0.3556163381869546
29,Nua - Seetaga,0.12044440249724173,0.005646892199264292,0.00012612177445861075,0.1305925811115677,0.4282851623615068,1.0,0.3507614706692117
30,Tafuna Plain,0.3291874585798973,0.08922006286669432,0.0034352805273459457,0.021280892325324447,0.6442317738002324,1.0,0.0688337887965774
31,Amanave,0.17323251735466869,0.02274747611596235,0.0013999404286391003,0.14395198609991802,0.38402854957789967,1.0,0.35044164290958596
32,Fagatele - Larsen,0.23432421677689358,0.013752044537328466,0.0001519590947064694,0.11425399086817471,0.603425259714029,1.0,0.06499974293563711
