,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,223270.08012444392,58.981715358967875,0.1445806768195208
1,direct_net_infiltation,57398.11031894665,15.162976620458092,0.037168695570178545
2,direct_soil_moisture,1944.3778908625245,0.5136502985317293,0.0012591005086625522
3,interception,127464.01099759873,33.672429422618514,0.08254054000380166
4,net_infiltration,861528.3501976555,227.59171267693776,0.557890926994589
5,rainfall,1486861.3649852853,392.7872187752545,0.9628313044298215
6,runoff,352497.40545018367,93.11996314709616,0.22826306788937703
