,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,203072.54545186105,53.6460911662987,0.13147010042905963
1,direct_net_infiltation,54471.627320922205,14.389881599861827,0.03526518219624907
2,direct_soil_moisture,1388.3942986791953,0.36677497175200197,0.0008988528581070918
3,interception,136617.39417511458,36.09049744519857,0.08844672967777652
4,net_infiltration,889381.8906984463,234.94983964424773,0.575789928814526
5,rainfall,1490157.4920691373,393.657963432749,0.9647348178037509
6,runoff,315338.4105417237,83.30359518818946,0.20415153811566367
