,Variable,total_[m3pd],total_[MGD],pct_of_pcip
0,actual_et,246366.6127669288,65.08317379593741,0.16040845518598204
1,direct_net_infiltation,45712.99855608865,12.076096660767682,0.029763576313963612
2,direct_soil_moisture,7225.700456011108,1.9088281212066995,0.004704628743188921
3,interception,115399.48288611407,30.485318267307257,0.0751362068550044
4,net_infiltration,860768.2740537219,227.3909218018342,0.5604432660877013
5,rainfall,1490157.4920691373,393.657963432749,0.9702364236860364
6,runoff,322540.411495042,85.20616256312331,0.21000495384460538
